"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","itemA","itemB","categoryA","categoryB","slider_start","correct","feedback","age","ethnicity","gender","race"
"","","","","","html-slider-response","26","2.0.0","218906","E808650537B54DC0A1F8C2756DEDFAF7","ef0c56d8-26ec-46a5-880b-c3818528c4da","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_23","3868","<p style=""font-size: 32px;"">Consider these two events: <strong>reaching for something</strong>
                   <span style=""font-size: 32px"">and <strong>feeling pain</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>reaching for something</strong> and <strong>feeling pain</strong>?</span></p>","15","","reach for something","feel pain","act","bio","50","","","","","",""
"","","","","","html-slider-response","27","2.0.0","223801","E808650537B54DC0A1F8C2756DEDFAF7","ef0c56d8-26ec-46a5-880b-c3818528c4da","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_24","4639","<p style=""font-size: 32px;"">Consider these two events: <strong>remembering something</strong>
                   <span style=""font-size: 32px"">and <strong>taking a walk</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>remembering something</strong> and <strong>taking a walk</strong>?</span></p>","30","","remember something","take a walk","cog","act","50","","","","","",""
"","","","","","html-slider-response","28","2.0.0","227761","E808650537B54DC0A1F8C2756DEDFAF7","ef0c56d8-26ec-46a5-880b-c3818528c4da","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_25","3693","<p style=""font-size: 32px;"">Consider these two events: <strong>seeing something</strong>
                   <span style=""font-size: 32px"">and <strong>sitting down</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>seeing something</strong> and <strong>sitting down</strong>?</span></p>","19","","see something","sit down","cog","act","50","","","","","",""
"","","","","","html-slider-response","29","2.0.0","233129","E808650537B54DC0A1F8C2756DEDFAF7","ef0c56d8-26ec-46a5-880b-c3818528c4da","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_26","5102","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling pain</strong>
                   <span style=""font-size: 32px"">and <strong>taking a walk</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling pain</strong> and <strong>taking a walk</strong>?</span></p>","22","","feel pain","take a walk","bio","act","50","","","","","",""
"","","","","","html-slider-response","30","2.0.0","236984","E808650537B54DC0A1F8C2756DEDFAF7","ef0c56d8-26ec-46a5-880b-c3818528c4da","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_27","3575","<p style=""font-size: 32px;"">Consider these two events: <strong>sitting down</strong>
                   <span style=""font-size: 32px"">and <strong>feeling sick</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>sitting down</strong> and <strong>feeling sick</strong>?</span></p>","58","","sit down","feel sick","act","bio","50","","","","","",""
"","","","","","html-slider-response","31","2.0.0","240361","E808650537B54DC0A1F8C2756DEDFAF7","ef0c56d8-26ec-46a5-880b-c3818528c4da","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_28","3116","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling tired</strong>
                   <span style=""font-size: 32px"">and <strong>thinking about something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling tired</strong> and <strong>thinking about something</strong>?</span></p>","45","","feel tired","think about something","bio","cog","50","","","","","",""
"","","","","","html-slider-response","32","2.0.0","245153","E808650537B54DC0A1F8C2756DEDFAF7","ef0c56d8-26ec-46a5-880b-c3818528c4da","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_29","4529","<p style=""font-size: 32px;"">Consider these two events: <strong>jumping up and down</strong>
                   <span style=""font-size: 32px"">and <strong>feeling hungry</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>jumping up and down</strong> and <strong>feeling hungry</strong>?</span></p>","21","","jump up and down","feel hungry","act","bio","50","","","","","",""
"","","","","","html-slider-response","33","2.0.0","250840","E808650537B54DC0A1F8C2756DEDFAF7","ef0c56d8-26ec-46a5-880b-c3818528c4da","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_30","5429","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling scared</strong>
                   <span style=""font-size: 32px"">and <strong>sitting down</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling scared</strong> and <strong>sitting down</strong>?</span></p>","48","","feel scared","sit down","bio","act","50","","","","","",""
"","","","","","html-slider-response","34","2.0.0","258873","E808650537B54DC0A1F8C2756DEDFAF7","ef0c56d8-26ec-46a5-880b-c3818528c4da","c72916f4-d2a6-4645-aec0-536d47cf012a","attention_check_2","7774","<p style=""font-size: 32px;"">This is a&nbsp;&nbsp;<strong>check.</strong>&nbsp;&nbsp;Please move slider to&nbsp;&nbsp;<strong>'Somewhat similar'</strong></p>","76","","","","","","50","false","","","","",""
"","","","","","html-slider-response","35","2.0.0","263089","E808650537B54DC0A1F8C2756DEDFAF7","ef0c56d8-26ec-46a5-880b-c3818528c4da","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_31","3955","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling tired</strong>
                   <span style=""font-size: 32px"">and <strong>reaching for something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling tired</strong> and <strong>reaching for something</strong>?</span></p>","18","","feel tired","reach for something","bio","act","50","","","","","",""
"","","","","","html-slider-response","36","2.0.0","267169","E808650537B54DC0A1F8C2756DEDFAF7","ef0c56d8-26ec-46a5-880b-c3818528c4da","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_32","3799","<p style=""font-size: 32px;"">Consider these two events: <strong>kicking something</strong>
                   <span style=""font-size: 32px"">and <strong>reaching for something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>kicking something</strong> and <strong>reaching for something</strong>?</span></p>","13","","kick something","reach for something","act","act","50","","","","","",""
"","","","","","html-slider-response","37","2.0.0","271497","E808650537B54DC0A1F8C2756DEDFAF7","ef0c56d8-26ec-46a5-880b-c3818528c4da","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_33","4071","<p style=""font-size: 32px;"">Consider these two events: <strong>choosing what to do</strong>
                   <span style=""font-size: 32px"">and <strong>feeling pain</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>choosing what to do</strong> and <strong>feeling pain</strong>?</span></p>","21","","choose what to do","feel pain","cog","bio","50","","","","","",""
"","","","","","html-slider-response","38","2.0.0","277849","E808650537B54DC0A1F8C2756DEDFAF7","ef0c56d8-26ec-46a5-880b-c3818528c4da","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_34","6098","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling pain</strong>
                   <span style=""font-size: 32px"">and <strong>feeling tired</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling pain</strong> and <strong>feeling tired</strong>?</span></p>","73","","feel pain","feel tired","bio","bio","50","","","","","",""
"","","","","","html-slider-response","39","2.0.0","281424","E808650537B54DC0A1F8C2756DEDFAF7","ef0c56d8-26ec-46a5-880b-c3818528c4da","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_35","3322","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling tired</strong>
                   <span style=""font-size: 32px"">and <strong>taking a walk</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling tired</strong> and <strong>taking a walk</strong>?</span></p>","57","","feel tired","take a walk","bio","act","50","","","","","",""
"","","","","","html-slider-response","40","2.0.0","285520","E808650537B54DC0A1F8C2756DEDFAF7","ef0c56d8-26ec-46a5-880b-c3818528c4da","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_36","3830","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling tired</strong>
                   <span style=""font-size: 32px"">and <strong>hearing something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling tired</strong> and <strong>hearing something</strong>?</span></p>","35","","feel tired","hear something","bio","cog","50","","","","","",""
"","","","","","html-slider-response","41","2.0.0","289729","E808650537B54DC0A1F8C2756DEDFAF7","ef0c56d8-26ec-46a5-880b-c3818528c4da","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_37","3942","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling hungry</strong>
                   <span style=""font-size: 32px"">and <strong>feeling pain</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling hungry</strong> and <strong>feeling pain</strong>?</span></p>","59","","feel hungry","feel pain","bio","bio","50","","","","","",""
"","","","","","html-slider-response","42","2.0.0","293480","E808650537B54DC0A1F8C2756DEDFAF7","ef0c56d8-26ec-46a5-880b-c3818528c4da","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_38","3490","<p style=""font-size: 32px;"">Consider these two events: <strong>remembering something</strong>
                   <span style=""font-size: 32px"">and <strong>feeling pain</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>remembering something</strong> and <strong>feeling pain</strong>?</span></p>","39","","remember something","feel pain","cog","bio","50","","","","","",""
"","","","","","html-slider-response","43","2.0.0","300849","E808650537B54DC0A1F8C2756DEDFAF7","ef0c56d8-26ec-46a5-880b-c3818528c4da","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_39","7114","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling scared</strong>
                   <span style=""font-size: 32px"">and <strong>remembering something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling scared</strong> and <strong>remembering something</strong>?</span></p>","27","","feel scared","remember something","bio","cog","50","","","","","",""
"","","","","","html-slider-response","44","2.0.0","308049","E808650537B54DC0A1F8C2756DEDFAF7","ef0c56d8-26ec-46a5-880b-c3818528c4da","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_40","6942","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling sick</strong>
                   <span style=""font-size: 32px"">and <strong>feeling pain</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling sick</strong> and <strong>feeling pain</strong>?</span></p>","78","","feel sick","feel pain","bio","bio","50","","","","","",""
"","","","","","html-slider-response","45","2.0.0","312593","E808650537B54DC0A1F8C2756DEDFAF7","ef0c56d8-26ec-46a5-880b-c3818528c4da","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_41","4287","<p style=""font-size: 32px;"">Consider these two events: <strong>hearing something</strong>
                   <span style=""font-size: 32px"">and <strong>remembering something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>hearing something</strong> and <strong>remembering something</strong>?</span></p>","21","","hear something","remember something","cog","cog","50","","","","","",""
"","","","","","html-slider-response","46","2.0.0","317161","E808650537B54DC0A1F8C2756DEDFAF7","ef0c56d8-26ec-46a5-880b-c3818528c4da","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_42","4300","<p style=""font-size: 32px;"">Consider these two events: <strong>thinking about something</strong>
                   <span style=""font-size: 32px"">and <strong>feeling scared</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>thinking about something</strong> and <strong>feeling scared</strong>?</span></p>","46","","think about something","feel scared","cog","bio","50","","","","","",""
"","","","","","html-slider-response","47","2.0.0","321664","E808650537B54DC0A1F8C2756DEDFAF7","ef0c56d8-26ec-46a5-880b-c3818528c4da","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_43","4238","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling scared</strong>
                   <span style=""font-size: 32px"">and <strong>thinking about something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling scared</strong> and <strong>thinking about something</strong>?</span></p>","46","","feel scared","think about something","bio","cog","50","","","","","",""
"","","","","","html-slider-response","48","2.0.0","326673","E808650537B54DC0A1F8C2756DEDFAF7","ef0c56d8-26ec-46a5-880b-c3818528c4da","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_44","4755","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling sick</strong>
                   <span style=""font-size: 32px"">and <strong>reaching for something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling sick</strong> and <strong>reaching for something</strong>?</span></p>","20","","feel sick","reach for something","bio","act","50","","","","","",""
"","","","","","html-slider-response","49","2.0.0","330720","E808650537B54DC0A1F8C2756DEDFAF7","ef0c56d8-26ec-46a5-880b-c3818528c4da","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_45","3795","<p style=""font-size: 32px;"">Consider these two events: <strong>thinking about something</strong>
                   <span style=""font-size: 32px"">and <strong>jumping up and down</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>thinking about something</strong> and <strong>jumping up and down</strong>?</span></p>","10","","think about something","jump up and down","cog","act","50","","","","","",""
"","","","","","html-slider-response","50","2.0.0","335929","E808650537B54DC0A1F8C2756DEDFAF7","ef0c56d8-26ec-46a5-880b-c3818528c4da","c72916f4-d2a6-4645-aec0-536d47cf012a","attention_check_3","4943","<p style=""font-size: 32px;"">This is a&nbsp;&nbsp;<strong>check.</strong>&nbsp;&nbsp;Please move slider all the way to the&nbsp;&nbsp;<strong>right</strong></p>","100","","","","","","50","true","","","","",""
