"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","itemA","itemB","categoryA","categoryB","slider_start","correct","feedback","age","ethnicity","gender","race"
"","","","","","html-slider-response","10","2.0.0","81805","DF3C6E3D43F44506996424896DBEB589","e6c1268d-210d-46ab-991f-5cd8776aead9","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_8","4634","<p style=""font-size: 32px;"">Consider these two events: <strong>sitting down</strong>
                   <span style=""font-size: 32px"">and <strong>feeling hungry</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>sitting down</strong> and <strong>feeling hungry</strong>?</span></p>","6","","sit down","feel hungry","act","bio","50","","","","","",""
"","","","","","html-slider-response","11","2.0.0","87666","DF3C6E3D43F44506996424896DBEB589","e6c1268d-210d-46ab-991f-5cd8776aead9","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_9","5599","<p style=""font-size: 32px;"">Consider these two events: <strong>jumping up and down</strong>
                   <span style=""font-size: 32px"">and <strong>seeing something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>jumping up and down</strong> and <strong>seeing something</strong>?</span></p>","34","","jump up and down","see something","act","cog","50","","","","","",""
"","","","","","html-slider-response","12","2.0.0","95542","DF3C6E3D43F44506996424896DBEB589","e6c1268d-210d-46ab-991f-5cd8776aead9","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_10","7619","<p style=""font-size: 32px;"">Consider these two events: <strong>remembering something</strong>
                   <span style=""font-size: 32px"">and <strong>kicking something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>remembering something</strong> and <strong>kicking something</strong>?</span></p>","0","","remember something","kick something","cog","act","50","","","","","",""
"","","","","","html-slider-response","13","2.0.0","102420","DF3C6E3D43F44506996424896DBEB589","e6c1268d-210d-46ab-991f-5cd8776aead9","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_11","6623","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling sick</strong>
                   <span style=""font-size: 32px"">and <strong>jumping up and down</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling sick</strong> and <strong>jumping up and down</strong>?</span></p>","37","","feel sick","jump up and down","bio","act","50","","","","","",""
"","","","","","html-slider-response","14","2.0.0","112887","DF3C6E3D43F44506996424896DBEB589","e6c1268d-210d-46ab-991f-5cd8776aead9","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_12","10214","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling pain</strong>
                   <span style=""font-size: 32px"">and <strong>feeling sick</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling pain</strong> and <strong>feeling sick</strong>?</span></p>","94","","feel pain","feel sick","bio","bio","50","","","","","",""
"","","","","","html-slider-response","15","2.0.0","122122","DF3C6E3D43F44506996424896DBEB589","e6c1268d-210d-46ab-991f-5cd8776aead9","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_13","8982","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling hungry</strong>
                   <span style=""font-size: 32px"">and <strong>jumping up and down</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling hungry</strong> and <strong>jumping up and down</strong>?</span></p>","2","","feel hungry","jump up and down","bio","act","50","","","","","",""
"","","","","","html-slider-response","16","2.0.0","127656","DF3C6E3D43F44506996424896DBEB589","e6c1268d-210d-46ab-991f-5cd8776aead9","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_14","5275","<p style=""font-size: 32px;"">Consider these two events: <strong>hearing something</strong>
                   <span style=""font-size: 32px"">and <strong>seeing something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>hearing something</strong> and <strong>seeing something</strong>?</span></p>","92","","hear something","see something","cog","cog","50","","","","","",""
"","","","","","html-slider-response","17","2.0.0","131774","DF3C6E3D43F44506996424896DBEB589","e6c1268d-210d-46ab-991f-5cd8776aead9","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_15","3858","<p style=""font-size: 32px;"">Consider these two events: <strong>reaching for something</strong>
                   <span style=""font-size: 32px"">and <strong>feeling sick</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>reaching for something</strong> and <strong>feeling sick</strong>?</span></p>","3","","reach for something","feel sick","act","bio","50","","","","","",""
"","","","","","html-slider-response","18","2.0.0","137790","DF3C6E3D43F44506996424896DBEB589","e6c1268d-210d-46ab-991f-5cd8776aead9","c72916f4-d2a6-4645-aec0-536d47cf012a","attention_check_1","5755","<p style=""font-size: 32px;"">This is a&nbsp;&nbsp;<strong>check.</strong>&nbsp;&nbsp;Please move the slider all the way to the&nbsp;&nbsp;<strong>left</strong></p>","0","","","","","","50","true","","","","",""
"","","","","","html-slider-response","19","2.0.0","143530","DF3C6E3D43F44506996424896DBEB589","e6c1268d-210d-46ab-991f-5cd8776aead9","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_16","5473","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling hungry</strong>
                   <span style=""font-size: 32px"">and <strong>feeling tired</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling hungry</strong> and <strong>feeling tired</strong>?</span></p>","91","","feel hungry","feel tired","bio","bio","50","","","","","",""
"","","","","","html-slider-response","20","2.0.0","149144","DF3C6E3D43F44506996424896DBEB589","e6c1268d-210d-46ab-991f-5cd8776aead9","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_17","5349","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling pain</strong>
                   <span style=""font-size: 32px"">and <strong>choosing what to do</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling pain</strong> and <strong>choosing what to do</strong>?</span></p>","40","","feel pain","choose what to do","bio","cog","50","","","","","",""
"","","","","","html-slider-response","21","2.0.0","155605","DF3C6E3D43F44506996424896DBEB589","e6c1268d-210d-46ab-991f-5cd8776aead9","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_18","6196","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling pain</strong>
                   <span style=""font-size: 32px"">and <strong>seeing something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling pain</strong> and <strong>seeing something</strong>?</span></p>","6","","feel pain","see something","bio","cog","50","","","","","",""
"","","","","","html-slider-response","22","2.0.0","161299","DF3C6E3D43F44506996424896DBEB589","e6c1268d-210d-46ab-991f-5cd8776aead9","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_19","5428","<p style=""font-size: 32px;"">Consider these two events: <strong>choosing what to do</strong>
                   <span style=""font-size: 32px"">and <strong>remembering something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>choosing what to do</strong> and <strong>remembering something</strong>?</span></p>","84","","choose what to do","remember something","cog","cog","50","","","","","",""
"","","","","","html-slider-response","23","2.0.0","166688","DF3C6E3D43F44506996424896DBEB589","e6c1268d-210d-46ab-991f-5cd8776aead9","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_20","5135","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling sick</strong>
                   <span style=""font-size: 32px"">and <strong>feeling hungry</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling sick</strong> and <strong>feeling hungry</strong>?</span></p>","99","","feel sick","feel hungry","bio","bio","50","","","","","",""
"","","","","","html-slider-response","24","2.0.0","171911","DF3C6E3D43F44506996424896DBEB589","e6c1268d-210d-46ab-991f-5cd8776aead9","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_21","4970","<p style=""font-size: 32px;"">Consider these two events: <strong>kicking something</strong>
                   <span style=""font-size: 32px"">and <strong>remembering something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>kicking something</strong> and <strong>remembering something</strong>?</span></p>","1","","kick something","remember something","act","cog","50","","","","","",""
"","","","","","html-slider-response","25","2.0.0","178354","DF3C6E3D43F44506996424896DBEB589","e6c1268d-210d-46ab-991f-5cd8776aead9","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_22","6177","<p style=""font-size: 32px;"">Consider these two events: <strong>taking a walk</strong>
                   <span style=""font-size: 32px"">and <strong>feeling pain</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>taking a walk</strong> and <strong>feeling pain</strong>?</span></p>","76","","take a walk","feel pain","act","bio","50","","","","","",""
"","","","","","html-slider-response","26","2.0.0","182504","DF3C6E3D43F44506996424896DBEB589","e6c1268d-210d-46ab-991f-5cd8776aead9","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_23","3887","<p style=""font-size: 32px;"">Consider these two events: <strong>taking a walk</strong>
                   <span style=""font-size: 32px"">and <strong>thinking about something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>taking a walk</strong> and <strong>thinking about something</strong>?</span></p>","88","","take a walk","think about something","act","cog","50","","","","","",""
"","","","","","html-slider-response","27","2.0.0","186968","DF3C6E3D43F44506996424896DBEB589","e6c1268d-210d-46ab-991f-5cd8776aead9","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_24","4198","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling scared</strong>
                   <span style=""font-size: 32px"">and <strong>taking a walk</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling scared</strong> and <strong>taking a walk</strong>?</span></p>","0","","feel scared","take a walk","bio","act","50","","","","","",""
"","","","","","html-slider-response","28","2.0.0","192437","DF3C6E3D43F44506996424896DBEB589","e6c1268d-210d-46ab-991f-5cd8776aead9","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_25","5208","<p style=""font-size: 32px;"">Consider these two events: <strong>remembering something</strong>
                   <span style=""font-size: 32px"">and <strong>feeling scared</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>remembering something</strong> and <strong>feeling scared</strong>?</span></p>","87","","remember something","feel scared","cog","bio","50","","","","","",""
"","","","","","html-slider-response","29","2.0.0","196611","DF3C6E3D43F44506996424896DBEB589","e6c1268d-210d-46ab-991f-5cd8776aead9","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_26","3917","<p style=""font-size: 32px;"">Consider these two events: <strong>choosing what to do</strong>
                   <span style=""font-size: 32px"">and <strong>jumping up and down</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>choosing what to do</strong> and <strong>jumping up and down</strong>?</span></p>","0","","choose what to do","jump up and down","cog","act","50","","","","","",""
"","","","","","html-slider-response","30","2.0.0","201225","DF3C6E3D43F44506996424896DBEB589","e6c1268d-210d-46ab-991f-5cd8776aead9","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_27","4347","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling sick</strong>
                   <span style=""font-size: 32px"">and <strong>taking a walk</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling sick</strong> and <strong>taking a walk</strong>?</span></p>","1","","feel sick","take a walk","bio","act","50","","","","","",""
"","","","","","html-slider-response","31","2.0.0","206543","DF3C6E3D43F44506996424896DBEB589","e6c1268d-210d-46ab-991f-5cd8776aead9","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_28","5053","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling scared</strong>
                   <span style=""font-size: 32px"">and <strong>jumping up and down</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling scared</strong> and <strong>jumping up and down</strong>?</span></p>","36","","feel scared","jump up and down","bio","act","50","","","","","",""
"","","","","","html-slider-response","32","2.0.0","210964","DF3C6E3D43F44506996424896DBEB589","e6c1268d-210d-46ab-991f-5cd8776aead9","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_29","4164","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling sick</strong>
                   <span style=""font-size: 32px"">and <strong>sitting down</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling sick</strong> and <strong>sitting down</strong>?</span></p>","93","","feel sick","sit down","bio","act","50","","","","","",""
"","","","","","html-slider-response","33","2.0.0","218226","DF3C6E3D43F44506996424896DBEB589","e6c1268d-210d-46ab-991f-5cd8776aead9","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_30","6995","<p style=""font-size: 32px;"">Consider these two events: <strong>choosing what to do</strong>
                   <span style=""font-size: 32px"">and <strong>thinking about something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>choosing what to do</strong> and <strong>thinking about something</strong>?</span></p>","85","","choose what to do","think about something","cog","cog","50","","","","","",""
"","","","","","html-slider-response","34","2.0.0","224390","DF3C6E3D43F44506996424896DBEB589","e6c1268d-210d-46ab-991f-5cd8776aead9","c72916f4-d2a6-4645-aec0-536d47cf012a","attention_check_2","5903","<p style=""font-size: 32px;"">This is a&nbsp;&nbsp;<strong>check.</strong>&nbsp;&nbsp;Please move slider to&nbsp;&nbsp;<strong>'Somewhat similar'</strong></p>","74","","","","","","50","false","","","","",""
"","","","","","html-slider-response","35","2.0.0","229701","DF3C6E3D43F44506996424896DBEB589","e6c1268d-210d-46ab-991f-5cd8776aead9","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_31","5049","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling pain</strong>
                   <span style=""font-size: 32px"">and <strong>thinking about something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling pain</strong> and <strong>thinking about something</strong>?</span></p>","7","","feel pain","think about something","bio","cog","50","","","","","",""
"","","","","","html-slider-response","36","2.0.0","234755","DF3C6E3D43F44506996424896DBEB589","e6c1268d-210d-46ab-991f-5cd8776aead9","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_32","4789","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling sick</strong>
                   <span style=""font-size: 32px"">and <strong>feeling tired</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling sick</strong> and <strong>feeling tired</strong>?</span></p>","98","","feel sick","feel tired","bio","bio","50","","","","","",""
"","","","","","html-slider-response","37","2.0.0","239057","DF3C6E3D43F44506996424896DBEB589","e6c1268d-210d-46ab-991f-5cd8776aead9","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_33","4039","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling sick</strong>
                   <span style=""font-size: 32px"">and <strong>seeing something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling sick</strong> and <strong>seeing something</strong>?</span></p>","0","","feel sick","see something","bio","cog","50","","","","","",""
"","","","","","html-slider-response","38","2.0.0","243574","DF3C6E3D43F44506996424896DBEB589","e6c1268d-210d-46ab-991f-5cd8776aead9","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_34","4254","<p style=""font-size: 32px;"">Consider these two events: <strong>reaching for something</strong>
                   <span style=""font-size: 32px"">and <strong>kicking something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>reaching for something</strong> and <strong>kicking something</strong>?</span></p>","87","","reach for something","kick something","act","act","50","","","","","",""
"","","","","","html-slider-response","39","2.0.0","249629","DF3C6E3D43F44506996424896DBEB589","e6c1268d-210d-46ab-991f-5cd8776aead9","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_35","5793","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling pain</strong>
                   <span style=""font-size: 32px"">and <strong>remembering something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling pain</strong> and <strong>remembering something</strong>?</span></p>","1","","feel pain","remember something","bio","cog","50","","","","","",""
"","","","","","html-slider-response","40","2.0.0","253963","DF3C6E3D43F44506996424896DBEB589","e6c1268d-210d-46ab-991f-5cd8776aead9","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_36","4075","<p style=""font-size: 32px;"">Consider these two events: <strong>sitting down</strong>
                   <span style=""font-size: 32px"">and <strong>reaching for something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>sitting down</strong> and <strong>reaching for something</strong>?</span></p>","78","","sit down","reach for something","act","act","50","","","","","",""
"","","","","","html-slider-response","41","2.0.0","258704","DF3C6E3D43F44506996424896DBEB589","e6c1268d-210d-46ab-991f-5cd8776aead9","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_37","4488","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling scared</strong>
                   <span style=""font-size: 32px"">and <strong>hearing something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling scared</strong> and <strong>hearing something</strong>?</span></p>","95","","feel scared","hear something","bio","cog","50","","","","","",""
"","","","","","html-slider-response","42","2.0.0","262919","DF3C6E3D43F44506996424896DBEB589","e6c1268d-210d-46ab-991f-5cd8776aead9","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_38","3955","<p style=""font-size: 32px;"">Consider these two events: <strong>jumping up and down</strong>
                   <span style=""font-size: 32px"">and <strong>feeling sick</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>jumping up and down</strong> and <strong>feeling sick</strong>?</span></p>","82","","jump up and down","feel sick","act","bio","50","","","","","",""
"","","","","","html-slider-response","43","2.0.0","267013","DF3C6E3D43F44506996424896DBEB589","e6c1268d-210d-46ab-991f-5cd8776aead9","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_39","3835","<p style=""font-size: 32px;"">Consider these two events: <strong>jumping up and down</strong>
                   <span style=""font-size: 32px"">and <strong>thinking about something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>jumping up and down</strong> and <strong>thinking about something</strong>?</span></p>","0","","jump up and down","think about something","act","cog","50","","","","","",""
"","","","","","html-slider-response","44","2.0.0","270660","DF3C6E3D43F44506996424896DBEB589","e6c1268d-210d-46ab-991f-5cd8776aead9","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_40","3386","<p style=""font-size: 32px;"">Consider these two events: <strong>remembering something</strong>
                   <span style=""font-size: 32px"">and <strong>jumping up and down</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>remembering something</strong> and <strong>jumping up and down</strong>?</span></p>","0","","remember something","jump up and down","cog","act","50","","","","","",""
"","","","","","html-slider-response","45","2.0.0","274794","DF3C6E3D43F44506996424896DBEB589","e6c1268d-210d-46ab-991f-5cd8776aead9","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_41","3880","<p style=""font-size: 32px;"">Consider these two events: <strong>kicking something</strong>
                   <span style=""font-size: 32px"">and <strong>taking a walk</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>kicking something</strong> and <strong>taking a walk</strong>?</span></p>","90","","kick something","take a walk","act","act","50","","","","","",""
"","","","","","html-slider-response","46","2.0.0","279345","DF3C6E3D43F44506996424896DBEB589","e6c1268d-210d-46ab-991f-5cd8776aead9","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_42","4284","<p style=""font-size: 32px;"">Consider these two events: <strong>taking a walk</strong>
                   <span style=""font-size: 32px"">and <strong>feeling sick</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>taking a walk</strong> and <strong>feeling sick</strong>?</span></p>","2","","take a walk","feel sick","act","bio","50","","","","","",""
"","","","","","html-slider-response","47","2.0.0","286045","DF3C6E3D43F44506996424896DBEB589","e6c1268d-210d-46ab-991f-5cd8776aead9","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_43","6441","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling hungry</strong>
                   <span style=""font-size: 32px"">and <strong>thinking about something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling hungry</strong> and <strong>thinking about something</strong>?</span></p>","67","","feel hungry","think about something","bio","cog","50","","","","","",""
"","","","","","html-slider-response","48","2.0.0","290099","DF3C6E3D43F44506996424896DBEB589","e6c1268d-210d-46ab-991f-5cd8776aead9","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_44","3799","<p style=""font-size: 32px;"">Consider these two events: <strong>kicking something</strong>
                   <span style=""font-size: 32px"">and <strong>hearing something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>kicking something</strong> and <strong>hearing something</strong>?</span></p>","0","","kick something","hear something","act","cog","50","","","","","",""
"","","","","","html-slider-response","49","2.0.0","295864","DF3C6E3D43F44506996424896DBEB589","e6c1268d-210d-46ab-991f-5cd8776aead9","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_45","5504","<p style=""font-size: 32px;"">Consider these two events: <strong>kicking something</strong>
                   <span style=""font-size: 32px"">and <strong>feeling tired</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>kicking something</strong> and <strong>feeling tired</strong>?</span></p>","22","","kick something","feel tired","act","bio","50","","","","","",""
"","","","","","html-slider-response","50","2.0.0","300590","DF3C6E3D43F44506996424896DBEB589","e6c1268d-210d-46ab-991f-5cd8776aead9","c72916f4-d2a6-4645-aec0-536d47cf012a","attention_check_3","4466","<p style=""font-size: 32px;"">This is a&nbsp;&nbsp;<strong>check.</strong>&nbsp;&nbsp;Please move slider all the way to the&nbsp;&nbsp;<strong>right</strong></p>","100","","","","","","50","true","","","","",""
