"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","itemA","itemB","categoryA","categoryB","slider_start","correct","feedback","age","ethnicity","gender","race"
"","","","","","html-slider-response","10","2.0.0","84150","8E1F8116D0EB4663983BCC825F2FA039","fb735490-1df8-4c5b-bbb2-1bfee850c8ff","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_8","14212","<p style=""font-size: 32px;"">Consider these two events: <strong>seeing something</strong>
                   <span style=""font-size: 32px"">and <strong>sitting down</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>seeing something</strong> and <strong>sitting down</strong>?</span></p>","0","","see something","sit down","cog","act","50","","","","","",""
"","","","","","html-slider-response","11","2.0.0","87284","8E1F8116D0EB4663983BCC825F2FA039","fb735490-1df8-4c5b-bbb2-1bfee850c8ff","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_9","2880","<p style=""font-size: 32px;"">Consider these two events: <strong>jumping up and down</strong>
                   <span style=""font-size: 32px"">and <strong>feeling pain</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>jumping up and down</strong> and <strong>feeling pain</strong>?</span></p>","0","","jump up and down","feel pain","act","bio","50","","","","","",""
"","","","","","html-slider-response","12","2.0.0","92767","8E1F8116D0EB4663983BCC825F2FA039","fb735490-1df8-4c5b-bbb2-1bfee850c8ff","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_10","5229","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling tired</strong>
                   <span style=""font-size: 32px"">and <strong>thinking about something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling tired</strong> and <strong>thinking about something</strong>?</span></p>","1","","feel tired","think about something","bio","cog","50","","","","","",""
"","","","","","html-slider-response","13","2.0.0","101950","8E1F8116D0EB4663983BCC825F2FA039","fb735490-1df8-4c5b-bbb2-1bfee850c8ff","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_11","8930","<p style=""font-size: 32px;"">Consider these two events: <strong>remembering something</strong>
                   <span style=""font-size: 32px"">and <strong>feeling pain</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>remembering something</strong> and <strong>feeling pain</strong>?</span></p>","61","","remember something","feel pain","cog","bio","50","","","","","",""
"","","","","","html-slider-response","14","2.0.0","109267","8E1F8116D0EB4663983BCC825F2FA039","fb735490-1df8-4c5b-bbb2-1bfee850c8ff","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_12","7062","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling scared</strong>
                   <span style=""font-size: 32px"">and <strong>seeing something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling scared</strong> and <strong>seeing something</strong>?</span></p>","4","","feel scared","see something","bio","cog","50","","","","","",""
"","","","","","html-slider-response","15","2.0.0","113650","8E1F8116D0EB4663983BCC825F2FA039","fb735490-1df8-4c5b-bbb2-1bfee850c8ff","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_13","4129","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling pain</strong>
                   <span style=""font-size: 32px"">and <strong>kicking something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling pain</strong> and <strong>kicking something</strong>?</span></p>","74","","feel pain","kick something","bio","act","50","","","","","",""
"","","","","","html-slider-response","16","2.0.0","117666","8E1F8116D0EB4663983BCC825F2FA039","fb735490-1df8-4c5b-bbb2-1bfee850c8ff","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_14","3762","<p style=""font-size: 32px;"">Consider these two events: <strong>sitting down</strong>
                   <span style=""font-size: 32px"">and <strong>feeling tired</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>sitting down</strong> and <strong>feeling tired</strong>?</span></p>","59","","sit down","feel tired","act","bio","50","","","","","",""
"","","","","","html-slider-response","17","2.0.0","120867","8E1F8116D0EB4663983BCC825F2FA039","fb735490-1df8-4c5b-bbb2-1bfee850c8ff","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_15","2946","<p style=""font-size: 32px;"">Consider these two events: <strong>jumping up and down</strong>
                   <span style=""font-size: 32px"">and <strong>sitting down</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>jumping up and down</strong> and <strong>sitting down</strong>?</span></p>","0","","jump up and down","sit down","act","act","50","","","","","",""
"","","","","","html-slider-response","18","2.0.0","129099","8E1F8116D0EB4663983BCC825F2FA039","fb735490-1df8-4c5b-bbb2-1bfee850c8ff","c72916f4-d2a6-4645-aec0-536d47cf012a","attention_check_1","7978","<p style=""font-size: 32px;"">This is a&nbsp;&nbsp;<strong>check.</strong>&nbsp;&nbsp;Please move the slider all the way to the&nbsp;&nbsp;<strong>left</strong></p>","0","","","","","","50","true","","","","",""
"","","","","","html-slider-response","19","2.0.0","138665","8E1F8116D0EB4663983BCC825F2FA039","fb735490-1df8-4c5b-bbb2-1bfee850c8ff","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_16","9311","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling pain</strong>
                   <span style=""font-size: 32px"">and <strong>feeling tired</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling pain</strong> and <strong>feeling tired</strong>?</span></p>","0","","feel pain","feel tired","bio","bio","50","","","","","",""
"","","","","","html-slider-response","20","2.0.0","142616","8E1F8116D0EB4663983BCC825F2FA039","fb735490-1df8-4c5b-bbb2-1bfee850c8ff","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_17","3697","<p style=""font-size: 32px;"">Consider these two events: <strong>choosing what to do</strong>
                   <span style=""font-size: 32px"">and <strong>feeling pain</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>choosing what to do</strong> and <strong>feeling pain</strong>?</span></p>","7","","choose what to do","feel pain","cog","bio","50","","","","","",""
"","","","","","html-slider-response","21","2.0.0","163417","8E1F8116D0EB4663983BCC825F2FA039","fb735490-1df8-4c5b-bbb2-1bfee850c8ff","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_18","20547","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling sick</strong>
                   <span style=""font-size: 32px"">and <strong>reaching for something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling sick</strong> and <strong>reaching for something</strong>?</span></p>","0","","feel sick","reach for something","bio","act","50","","","","","",""
"","","","","","html-slider-response","22","2.0.0","166883","8E1F8116D0EB4663983BCC825F2FA039","fb735490-1df8-4c5b-bbb2-1bfee850c8ff","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_19","3212","<p style=""font-size: 32px;"">Consider these two events: <strong>hearing something</strong>
                   <span style=""font-size: 32px"">and <strong>jumping up and down</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>hearing something</strong> and <strong>jumping up and down</strong>?</span></p>","0","","hear something","jump up and down","cog","act","50","","","","","",""
"","","","","","html-slider-response","23","2.0.0","177750","8E1F8116D0EB4663983BCC825F2FA039","fb735490-1df8-4c5b-bbb2-1bfee850c8ff","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_20","10613","<p style=""font-size: 32px;"">Consider these two events: <strong>seeing something</strong>
                   <span style=""font-size: 32px"">and <strong>feeling tired</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>seeing something</strong> and <strong>feeling tired</strong>?</span></p>","0","","see something","feel tired","cog","bio","50","","","","","",""
"","","","","","html-slider-response","24","2.0.0","182315","8E1F8116D0EB4663983BCC825F2FA039","fb735490-1df8-4c5b-bbb2-1bfee850c8ff","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_21","4312","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling scared</strong>
                   <span style=""font-size: 32px"">and <strong>thinking about something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling scared</strong> and <strong>thinking about something</strong>?</span></p>","10","","feel scared","think about something","bio","cog","50","","","","","",""
"","","","","","html-slider-response","25","2.0.0","219616","8E1F8116D0EB4663983BCC825F2FA039","fb735490-1df8-4c5b-bbb2-1bfee850c8ff","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_22","37047","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling tired</strong>
                   <span style=""font-size: 32px"">and <strong>kicking something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling tired</strong> and <strong>kicking something</strong>?</span></p>","67","","feel tired","kick something","bio","act","50","","","","","",""
"","","","","","html-slider-response","26","2.0.0","231183","8E1F8116D0EB4663983BCC825F2FA039","fb735490-1df8-4c5b-bbb2-1bfee850c8ff","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_23","11312","<p style=""font-size: 32px;"">Consider these two events: <strong>reaching for something</strong>
                   <span style=""font-size: 32px"">and <strong>feeling hungry</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>reaching for something</strong> and <strong>feeling hungry</strong>?</span></p>","0","","reach for something","feel hungry","act","bio","50","","","","","",""
"","","","","","html-slider-response","27","2.0.0","234733","8E1F8116D0EB4663983BCC825F2FA039","fb735490-1df8-4c5b-bbb2-1bfee850c8ff","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_24","3296","<p style=""font-size: 32px;"">Consider these two events: <strong>thinking about something</strong>
                   <span style=""font-size: 32px"">and <strong>feeling scared</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>thinking about something</strong> and <strong>feeling scared</strong>?</span></p>","29","","think about something","feel scared","cog","bio","50","","","","","",""
"","","","","","html-slider-response","28","2.0.0","260649","8E1F8116D0EB4663983BCC825F2FA039","fb735490-1df8-4c5b-bbb2-1bfee850c8ff","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_25","25662","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling scared</strong>
                   <span style=""font-size: 32px"">and <strong>sitting down</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling scared</strong> and <strong>sitting down</strong>?</span></p>","20","","feel scared","sit down","bio","act","50","","","","","",""
"","","","","","html-slider-response","29","2.0.0","265232","8E1F8116D0EB4663983BCC825F2FA039","fb735490-1df8-4c5b-bbb2-1bfee850c8ff","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_26","4330","<p style=""font-size: 32px;"">Consider these two events: <strong>jumping up and down</strong>
                   <span style=""font-size: 32px"">and <strong>feeling hungry</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>jumping up and down</strong> and <strong>feeling hungry</strong>?</span></p>","0","","jump up and down","feel hungry","act","bio","50","","","","","",""
"","","","","","html-slider-response","30","2.0.0","273599","8E1F8116D0EB4663983BCC825F2FA039","fb735490-1df8-4c5b-bbb2-1bfee850c8ff","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_27","8113","<p style=""font-size: 32px;"">Consider these two events: <strong>seeing something</strong>
                   <span style=""font-size: 32px"">and <strong>hearing something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>seeing something</strong> and <strong>hearing something</strong>?</span></p>","88","","see something","hear something","cog","cog","50","","","","","",""
"","","","","","html-slider-response","31","2.0.0","278248","8E1F8116D0EB4663983BCC825F2FA039","fb735490-1df8-4c5b-bbb2-1bfee850c8ff","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_28","4396","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling pain</strong>
                   <span style=""font-size: 32px"">and <strong>sitting down</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling pain</strong> and <strong>sitting down</strong>?</span></p>","13","","feel pain","sit down","bio","act","50","","","","","",""
"","","","","","html-slider-response","32","2.0.0","282632","8E1F8116D0EB4663983BCC825F2FA039","fb735490-1df8-4c5b-bbb2-1bfee850c8ff","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_29","4130","<p style=""font-size: 32px;"">Consider these two events: <strong>taking a walk</strong>
                   <span style=""font-size: 32px"">and <strong>reaching for something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>taking a walk</strong> and <strong>reaching for something</strong>?</span></p>","6","","take a walk","reach for something","act","act","50","","","","","",""
"","","","","","html-slider-response","33","2.0.0","285815","8E1F8116D0EB4663983BCC825F2FA039","fb735490-1df8-4c5b-bbb2-1bfee850c8ff","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_30","2929","<p style=""font-size: 32px;"">Consider these two events: <strong>choosing what to do</strong>
                   <span style=""font-size: 32px"">and <strong>feeling sick</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>choosing what to do</strong> and <strong>feeling sick</strong>?</span></p>","0","","choose what to do","feel sick","cog","bio","50","","","","","",""
"","","","","","html-slider-response","34","2.0.0","292765","8E1F8116D0EB4663983BCC825F2FA039","fb735490-1df8-4c5b-bbb2-1bfee850c8ff","c72916f4-d2a6-4645-aec0-536d47cf012a","attention_check_2","6696","<p style=""font-size: 32px;"">This is a&nbsp;&nbsp;<strong>check.</strong>&nbsp;&nbsp;Please move slider to&nbsp;&nbsp;<strong>'Somewhat similar'</strong></p>","75","","","","","","50","true","","","","",""
"","","","","","html-slider-response","35","2.0.0","302665","8E1F8116D0EB4663983BCC825F2FA039","fb735490-1df8-4c5b-bbb2-1bfee850c8ff","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_31","9645","<p style=""font-size: 32px;"">Consider these two events: <strong>sitting down</strong>
                   <span style=""font-size: 32px"">and <strong>jumping up and down</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>sitting down</strong> and <strong>jumping up and down</strong>?</span></p>","6","","sit down","jump up and down","act","act","50","","","","","",""
"","","","","","html-slider-response","36","2.0.0","308149","8E1F8116D0EB4663983BCC825F2FA039","fb735490-1df8-4c5b-bbb2-1bfee850c8ff","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_32","5231","<p style=""font-size: 32px;"">Consider these two events: <strong>kicking something</strong>
                   <span style=""font-size: 32px"">and <strong>reaching for something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>kicking something</strong> and <strong>reaching for something</strong>?</span></p>","11","","kick something","reach for something","act","act","50","","","","","",""
"","","","","","html-slider-response","37","2.0.0","311649","8E1F8116D0EB4663983BCC825F2FA039","fb735490-1df8-4c5b-bbb2-1bfee850c8ff","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_33","3246","<p style=""font-size: 32px;"">Consider these two events: <strong>sitting down</strong>
                   <span style=""font-size: 32px"">and <strong>feeling sick</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>sitting down</strong> and <strong>feeling sick</strong>?</span></p>","0","","sit down","feel sick","act","bio","50","","","","","",""
"","","","","","html-slider-response","38","2.0.0","328448","8E1F8116D0EB4663983BCC825F2FA039","fb735490-1df8-4c5b-bbb2-1bfee850c8ff","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_34","16546","<p style=""font-size: 32px;"">Consider these two events: <strong>kicking something</strong>
                   <span style=""font-size: 32px"">and <strong>feeling scared</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>kicking something</strong> and <strong>feeling scared</strong>?</span></p>","21","","kick something","feel scared","act","bio","50","","","","","",""
"","","","","","html-slider-response","39","2.0.0","334149","8E1F8116D0EB4663983BCC825F2FA039","fb735490-1df8-4c5b-bbb2-1bfee850c8ff","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_35","5448","<p style=""font-size: 32px;"">Consider these two events: <strong>thinking about something</strong>
                   <span style=""font-size: 32px"">and <strong>feeling tired</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>thinking about something</strong> and <strong>feeling tired</strong>?</span></p>","65","","think about something","feel tired","cog","bio","50","","","","","",""
"","","","","","html-slider-response","40","2.0.0","341132","8E1F8116D0EB4663983BCC825F2FA039","fb735490-1df8-4c5b-bbb2-1bfee850c8ff","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_36","6730","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling pain</strong>
                   <span style=""font-size: 32px"">and <strong>hearing something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling pain</strong> and <strong>hearing something</strong>?</span></p>","0","","feel pain","hear something","bio","cog","50","","","","","",""
"","","","","","html-slider-response","41","2.0.0","346214","8E1F8116D0EB4663983BCC825F2FA039","fb735490-1df8-4c5b-bbb2-1bfee850c8ff","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_37","4828","<p style=""font-size: 32px;"">Consider these two events: <strong>kicking something</strong>
                   <span style=""font-size: 32px"">and <strong>sitting down</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>kicking something</strong> and <strong>sitting down</strong>?</span></p>","6","","kick something","sit down","act","act","50","","","","","",""
"","","","","","html-slider-response","42","2.0.0","354848","8E1F8116D0EB4663983BCC825F2FA039","fb735490-1df8-4c5b-bbb2-1bfee850c8ff","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_38","8380","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling hungry</strong>
                   <span style=""font-size: 32px"">and <strong>feeling pain</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling hungry</strong> and <strong>feeling pain</strong>?</span></p>","84","","feel hungry","feel pain","bio","bio","50","","","","","",""
"","","","","","html-slider-response","43","2.0.0","361764","8E1F8116D0EB4663983BCC825F2FA039","fb735490-1df8-4c5b-bbb2-1bfee850c8ff","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_39","6662","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling tired</strong>
                   <span style=""font-size: 32px"">and <strong>taking a walk</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling tired</strong> and <strong>taking a walk</strong>?</span></p>","7","","feel tired","take a walk","bio","act","50","","","","","",""
"","","","","","html-slider-response","44","2.0.0","383665","8E1F8116D0EB4663983BCC825F2FA039","fb735490-1df8-4c5b-bbb2-1bfee850c8ff","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_40","21647","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling hungry</strong>
                   <span style=""font-size: 32px"">and <strong>reaching for something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling hungry</strong> and <strong>reaching for something</strong>?</span></p>","0","","feel hungry","reach for something","bio","act","50","","","","","",""
"","","","","","html-slider-response","45","2.0.0","394598","8E1F8116D0EB4663983BCC825F2FA039","fb735490-1df8-4c5b-bbb2-1bfee850c8ff","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_41","10679","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling scared</strong>
                   <span style=""font-size: 32px"">and <strong>feeling pain</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling scared</strong> and <strong>feeling pain</strong>?</span></p>","78","","feel scared","feel pain","bio","bio","50","","","","","",""
"","","","","","html-slider-response","46","2.0.0","408031","8E1F8116D0EB4663983BCC825F2FA039","fb735490-1df8-4c5b-bbb2-1bfee850c8ff","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_42","13180","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling tired</strong>
                   <span style=""font-size: 32px"">and <strong>reaching for something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling tired</strong> and <strong>reaching for something</strong>?</span></p>","15","","feel tired","reach for something","bio","act","50","","","","","",""
"","","","","","html-slider-response","47","2.0.0","411932","8E1F8116D0EB4663983BCC825F2FA039","fb735490-1df8-4c5b-bbb2-1bfee850c8ff","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_43","3647","<p style=""font-size: 32px;"">Consider these two events: <strong>remembering something</strong>
                   <span style=""font-size: 32px"">and <strong>taking a walk</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>remembering something</strong> and <strong>taking a walk</strong>?</span></p>","5","","remember something","take a walk","cog","act","50","","","","","",""
"","","","","","html-slider-response","48","2.0.0","416431","8E1F8116D0EB4663983BCC825F2FA039","fb735490-1df8-4c5b-bbb2-1bfee850c8ff","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_44","4245","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling pain</strong>
                   <span style=""font-size: 32px"">and <strong>feeling hungry</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling pain</strong> and <strong>feeling hungry</strong>?</span></p>","87","","feel pain","feel hungry","bio","bio","50","","","","","",""
"","","","","","html-slider-response","49","2.0.0","420531","8E1F8116D0EB4663983BCC825F2FA039","fb735490-1df8-4c5b-bbb2-1bfee850c8ff","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_45","3846","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling scared</strong>
                   <span style=""font-size: 32px"">and <strong>remembering something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling scared</strong> and <strong>remembering something</strong>?</span></p>","8","","feel scared","remember something","bio","cog","50","","","","","",""
