"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","itemA","itemB","categoryA","categoryB","slider_start","correct","feedback","age","ethnicity","gender","race"
"","","","","","html-slider-response","10","2.0.0","160374","556D8D61CB9E4A68978FB5E335A8A2C5","45fe9e4d-846e-4408-bc72-ba3bbb1f8dc0","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_8","7265","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling pain</strong>
                   <span style=""font-size: 32px"">and <strong>sitting down</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling pain</strong> and <strong>sitting down</strong>?</span></p>","16","","feel pain","sit down","bio","act","50","","","","","",""
"","","","","","html-slider-response","11","2.0.0","171737","556D8D61CB9E4A68978FB5E335A8A2C5","45fe9e4d-846e-4408-bc72-ba3bbb1f8dc0","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_9","11101","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling sick</strong>
                   <span style=""font-size: 32px"">and <strong>feeling pain</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling sick</strong> and <strong>feeling pain</strong>?</span></p>","91","","feel sick","feel pain","bio","bio","50","","","","","",""
"","","","","","html-slider-response","12","2.0.0","178472","556D8D61CB9E4A68978FB5E335A8A2C5","45fe9e4d-846e-4408-bc72-ba3bbb1f8dc0","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_10","6485","<p style=""font-size: 32px;"">Consider these two events: <strong>seeing something</strong>
                   <span style=""font-size: 32px"">and <strong>feeling scared</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>seeing something</strong> and <strong>feeling scared</strong>?</span></p>","64","","see something","feel scared","cog","bio","50","","","","","",""
"","","","","","html-slider-response","13","2.0.0","187300","556D8D61CB9E4A68978FB5E335A8A2C5","45fe9e4d-846e-4408-bc72-ba3bbb1f8dc0","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_11","8575","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling tired</strong>
                   <span style=""font-size: 32px"">and <strong>hearing something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling tired</strong> and <strong>hearing something</strong>?</span></p>","0","","feel tired","hear something","bio","cog","50","","","","","",""
"","","","","","html-slider-response","14","2.0.0","391949","556D8D61CB9E4A68978FB5E335A8A2C5","45fe9e4d-846e-4408-bc72-ba3bbb1f8dc0","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_12","204398","<p style=""font-size: 32px;"">Consider these two events: <strong>jumping up and down</strong>
                   <span style=""font-size: 32px"">and <strong>feeling pain</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>jumping up and down</strong> and <strong>feeling pain</strong>?</span></p>","27","","jump up and down","feel pain","act","bio","50","","","","","",""
"","","","","","html-slider-response","15","2.0.0","401713","556D8D61CB9E4A68978FB5E335A8A2C5","45fe9e4d-846e-4408-bc72-ba3bbb1f8dc0","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_13","9509","<p style=""font-size: 32px;"">Consider these two events: <strong>seeing something</strong>
                   <span style=""font-size: 32px"">and <strong>sitting down</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>seeing something</strong> and <strong>sitting down</strong>?</span></p>","0","","see something","sit down","cog","act","50","","","","","",""
"","","","","","html-slider-response","16","2.0.0","410316","556D8D61CB9E4A68978FB5E335A8A2C5","45fe9e4d-846e-4408-bc72-ba3bbb1f8dc0","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_14","8343","<p style=""font-size: 32px;"">Consider these two events: <strong>jumping up and down</strong>
                   <span style=""font-size: 32px"">and <strong>sitting down</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>jumping up and down</strong> and <strong>sitting down</strong>?</span></p>","0","","jump up and down","sit down","act","act","50","","","","","",""
"","","","","","html-slider-response","17","2.0.0","421268","556D8D61CB9E4A68978FB5E335A8A2C5","45fe9e4d-846e-4408-bc72-ba3bbb1f8dc0","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_15","10693","<p style=""font-size: 32px;"">Consider these two events: <strong>remembering something</strong>
                   <span style=""font-size: 32px"">and <strong>feeling pain</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>remembering something</strong> and <strong>feeling pain</strong>?</span></p>","36","","remember something","feel pain","cog","bio","50","","","","","",""
"","","","","","html-slider-response","18","2.0.0","426600","556D8D61CB9E4A68978FB5E335A8A2C5","45fe9e4d-846e-4408-bc72-ba3bbb1f8dc0","c72916f4-d2a6-4645-aec0-536d47cf012a","attention_check_1","5078","<p style=""font-size: 32px;"">This is a&nbsp;&nbsp;<strong>check.</strong>&nbsp;&nbsp;Please move the slider all the way to the&nbsp;&nbsp;<strong>left</strong></p>","0","","","","","","50","true","","","","",""
"","","","","","html-slider-response","19","2.0.0","440484","556D8D61CB9E4A68978FB5E335A8A2C5","45fe9e4d-846e-4408-bc72-ba3bbb1f8dc0","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_16","13618","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling scared</strong>
                   <span style=""font-size: 32px"">and <strong>feeling pain</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling scared</strong> and <strong>feeling pain</strong>?</span></p>","25","","feel scared","feel pain","bio","bio","50","","","","","",""
"","","","","","html-slider-response","20","2.0.0","451127","556D8D61CB9E4A68978FB5E335A8A2C5","45fe9e4d-846e-4408-bc72-ba3bbb1f8dc0","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_17","10392","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling sick</strong>
                   <span style=""font-size: 32px"">and <strong>remembering something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling sick</strong> and <strong>remembering something</strong>?</span></p>","0","","feel sick","remember something","bio","cog","50","","","","","",""
"","","","","","html-slider-response","21","2.0.0","461537","556D8D61CB9E4A68978FB5E335A8A2C5","45fe9e4d-846e-4408-bc72-ba3bbb1f8dc0","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_18","10149","<p style=""font-size: 32px;"">Consider these two events: <strong>thinking about something</strong>
                   <span style=""font-size: 32px"">and <strong>reaching for something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>thinking about something</strong> and <strong>reaching for something</strong>?</span></p>","49","","think about something","reach for something","cog","act","50","","","","","",""
"","","","","","html-slider-response","22","2.0.0","472323","556D8D61CB9E4A68978FB5E335A8A2C5","45fe9e4d-846e-4408-bc72-ba3bbb1f8dc0","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_19","10531","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling pain</strong>
                   <span style=""font-size: 32px"">and <strong>feeling hungry</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling pain</strong> and <strong>feeling hungry</strong>?</span></p>","37","","feel pain","feel hungry","bio","bio","50","","","","","",""
"","","","","","html-slider-response","23","2.0.0","481593","556D8D61CB9E4A68978FB5E335A8A2C5","45fe9e4d-846e-4408-bc72-ba3bbb1f8dc0","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_20","9018","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling pain</strong>
                   <span style=""font-size: 32px"">and <strong>kicking something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling pain</strong> and <strong>kicking something</strong>?</span></p>","24","","feel pain","kick something","bio","act","50","","","","","",""
"","","","","","html-slider-response","24","2.0.0","488471","556D8D61CB9E4A68978FB5E335A8A2C5","45fe9e4d-846e-4408-bc72-ba3bbb1f8dc0","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_21","6626","<p style=""font-size: 32px;"">Consider these two events: <strong>remembering something</strong>
                   <span style=""font-size: 32px"">and <strong>taking a walk</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>remembering something</strong> and <strong>taking a walk</strong>?</span></p>","0","","remember something","take a walk","cog","act","50","","","","","",""
"","","","","","html-slider-response","25","2.0.0","502602","556D8D61CB9E4A68978FB5E335A8A2C5","45fe9e4d-846e-4408-bc72-ba3bbb1f8dc0","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_22","13879","<p style=""font-size: 32px;"">Consider these two events: <strong>hearing something</strong>
                   <span style=""font-size: 32px"">and <strong>remembering something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>hearing something</strong> and <strong>remembering something</strong>?</span></p>","25","","hear something","remember something","cog","cog","50","","","","","",""
"","","","","","html-slider-response","26","2.0.0","509210","556D8D61CB9E4A68978FB5E335A8A2C5","45fe9e4d-846e-4408-bc72-ba3bbb1f8dc0","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_23","6357","<p style=""font-size: 32px;"">Consider these two events: <strong>reaching for something</strong>
                   <span style=""font-size: 32px"">and <strong>feeling hungry</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>reaching for something</strong> and <strong>feeling hungry</strong>?</span></p>","27","","reach for something","feel hungry","act","bio","50","","","","","",""
"","","","","","html-slider-response","27","2.0.0","522260","556D8D61CB9E4A68978FB5E335A8A2C5","45fe9e4d-846e-4408-bc72-ba3bbb1f8dc0","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_24","12799","<p style=""font-size: 32px;"">Consider these two events: <strong>thinking about something</strong>
                   <span style=""font-size: 32px"">and <strong>feeling scared</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>thinking about something</strong> and <strong>feeling scared</strong>?</span></p>","50","","think about something","feel scared","cog","bio","50","","","","","",""
"","","","","","html-slider-response","28","2.0.0","537291","556D8D61CB9E4A68978FB5E335A8A2C5","45fe9e4d-846e-4408-bc72-ba3bbb1f8dc0","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_25","14779","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling hungry</strong>
                   <span style=""font-size: 32px"">and <strong>reaching for something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling hungry</strong> and <strong>reaching for something</strong>?</span></p>","33","","feel hungry","reach for something","bio","act","50","","","","","",""
"","","","","","html-slider-response","29","2.0.0","546464","556D8D61CB9E4A68978FB5E335A8A2C5","45fe9e4d-846e-4408-bc72-ba3bbb1f8dc0","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_26","8919","<p style=""font-size: 32px;"">Consider these two events: <strong>kicking something</strong>
                   <span style=""font-size: 32px"">and <strong>reaching for something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>kicking something</strong> and <strong>reaching for something</strong>?</span></p>","10","","kick something","reach for something","act","act","50","","","","","",""
"","","","","","html-slider-response","30","2.0.0","556005","556D8D61CB9E4A68978FB5E335A8A2C5","45fe9e4d-846e-4408-bc72-ba3bbb1f8dc0","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_27","9288","<p style=""font-size: 32px;"">Consider these two events: <strong>thinking about something</strong>
                   <span style=""font-size: 32px"">and <strong>feeling tired</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>thinking about something</strong> and <strong>feeling tired</strong>?</span></p>","17","","think about something","feel tired","cog","bio","50","","","","","",""
"","","","","","html-slider-response","31","2.0.0","562485","556D8D61CB9E4A68978FB5E335A8A2C5","45fe9e4d-846e-4408-bc72-ba3bbb1f8dc0","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_28","6228","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling pain</strong>
                   <span style=""font-size: 32px"">and <strong>feeling tired</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling pain</strong> and <strong>feeling tired</strong>?</span></p>","9","","feel pain","feel tired","bio","bio","50","","","","","",""
"","","","","","html-slider-response","32","2.0.0","569123","556D8D61CB9E4A68978FB5E335A8A2C5","45fe9e4d-846e-4408-bc72-ba3bbb1f8dc0","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_29","6372","<p style=""font-size: 32px;"">Consider these two events: <strong>thinking about something</strong>
                   <span style=""font-size: 32px"">and <strong>jumping up and down</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>thinking about something</strong> and <strong>jumping up and down</strong>?</span></p>","0","","think about something","jump up and down","cog","act","50","","","","","",""
"","","","","","html-slider-response","33","2.0.0","574868","556D8D61CB9E4A68978FB5E335A8A2C5","45fe9e4d-846e-4408-bc72-ba3bbb1f8dc0","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_30","5479","<p style=""font-size: 32px;"">Consider these two events: <strong>sitting down</strong>
                   <span style=""font-size: 32px"">and <strong>jumping up and down</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>sitting down</strong> and <strong>jumping up and down</strong>?</span></p>","0","","sit down","jump up and down","act","act","50","","","","","",""
"","","","","","html-slider-response","34","2.0.0","582121","556D8D61CB9E4A68978FB5E335A8A2C5","45fe9e4d-846e-4408-bc72-ba3bbb1f8dc0","c72916f4-d2a6-4645-aec0-536d47cf012a","attention_check_2","6986","<p style=""font-size: 32px;"">This is a&nbsp;&nbsp;<strong>check.</strong>&nbsp;&nbsp;Please move slider to&nbsp;&nbsp;<strong>'Somewhat similar'</strong></p>","75","","","","","","50","true","","","","",""
"","","","","","html-slider-response","35","2.0.0","592156","556D8D61CB9E4A68978FB5E335A8A2C5","45fe9e4d-846e-4408-bc72-ba3bbb1f8dc0","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_31","9784","<p style=""font-size: 32px;"">Consider these two events: <strong>choosing what to do</strong>
                   <span style=""font-size: 32px"">and <strong>feeling sick</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>choosing what to do</strong> and <strong>feeling sick</strong>?</span></p>","0","","choose what to do","feel sick","cog","bio","50","","","","","",""
"","","","","","html-slider-response","36","2.0.0","600002","556D8D61CB9E4A68978FB5E335A8A2C5","45fe9e4d-846e-4408-bc72-ba3bbb1f8dc0","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_32","7594","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling pain</strong>
                   <span style=""font-size: 32px"">and <strong>taking a walk</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling pain</strong> and <strong>taking a walk</strong>?</span></p>","18","","feel pain","take a walk","bio","act","50","","","","","",""
"","","","","","html-slider-response","37","2.0.0","606422","556D8D61CB9E4A68978FB5E335A8A2C5","45fe9e4d-846e-4408-bc72-ba3bbb1f8dc0","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_33","6169","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling tired</strong>
                   <span style=""font-size: 32px"">and <strong>taking a walk</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling tired</strong> and <strong>taking a walk</strong>?</span></p>","19","","feel tired","take a walk","bio","act","50","","","","","",""
"","","","","","html-slider-response","38","2.0.0","612580","556D8D61CB9E4A68978FB5E335A8A2C5","45fe9e4d-846e-4408-bc72-ba3bbb1f8dc0","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_34","5906","<p style=""font-size: 32px;"">Consider these two events: <strong>sitting down</strong>
                   <span style=""font-size: 32px"">and <strong>feeling tired</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>sitting down</strong> and <strong>feeling tired</strong>?</span></p>","36","","sit down","feel tired","act","bio","50","","","","","",""
"","","","","","html-slider-response","39","2.0.0","626854","556D8D61CB9E4A68978FB5E335A8A2C5","45fe9e4d-846e-4408-bc72-ba3bbb1f8dc0","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_35","14023","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling scared</strong>
                   <span style=""font-size: 32px"">and <strong>sitting down</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling scared</strong> and <strong>sitting down</strong>?</span></p>","0","","feel scared","sit down","bio","act","50","","","","","",""
"","","","","","html-slider-response","40","2.0.0","633619","556D8D61CB9E4A68978FB5E335A8A2C5","45fe9e4d-846e-4408-bc72-ba3bbb1f8dc0","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_36","6507","<p style=""font-size: 32px;"">Consider these two events: <strong>seeing something</strong>
                   <span style=""font-size: 32px"">and <strong>feeling tired</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>seeing something</strong> and <strong>feeling tired</strong>?</span></p>","0","","see something","feel tired","cog","bio","50","","","","","",""
"","","","","","html-slider-response","41","2.0.0","639177","556D8D61CB9E4A68978FB5E335A8A2C5","45fe9e4d-846e-4408-bc72-ba3bbb1f8dc0","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_37","5300","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling tired</strong>
                   <span style=""font-size: 32px"">and <strong>kicking something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling tired</strong> and <strong>kicking something</strong>?</span></p>","5","","feel tired","kick something","bio","act","50","","","","","",""
"","","","","","html-slider-response","42","2.0.0","648470","556D8D61CB9E4A68978FB5E335A8A2C5","45fe9e4d-846e-4408-bc72-ba3bbb1f8dc0","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_38","9040","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling scared</strong>
                   <span style=""font-size: 32px"">and <strong>seeing something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling scared</strong> and <strong>seeing something</strong>?</span></p>","25","","feel scared","see something","bio","cog","50","","","","","",""
"","","","","","html-slider-response","43","2.0.0","653218","556D8D61CB9E4A68978FB5E335A8A2C5","45fe9e4d-846e-4408-bc72-ba3bbb1f8dc0","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_39","4496","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling hungry</strong>
                   <span style=""font-size: 32px"">and <strong>feeling pain</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling hungry</strong> and <strong>feeling pain</strong>?</span></p>","25","","feel hungry","feel pain","bio","bio","50","","","","","",""
"","","","","","html-slider-response","44","2.0.0","664078","556D8D61CB9E4A68978FB5E335A8A2C5","45fe9e4d-846e-4408-bc72-ba3bbb1f8dc0","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_40","10606","<p style=""font-size: 32px;"">Consider these two events: <strong>choosing what to do</strong>
                   <span style=""font-size: 32px"">and <strong>feeling pain</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>choosing what to do</strong> and <strong>feeling pain</strong>?</span></p>","0","","choose what to do","feel pain","cog","bio","50","","","","","",""
"","","","","","html-slider-response","45","2.0.0","670303","556D8D61CB9E4A68978FB5E335A8A2C5","45fe9e4d-846e-4408-bc72-ba3bbb1f8dc0","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_41","5973","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling pain</strong>
                   <span style=""font-size: 32px"">and <strong>hearing something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling pain</strong> and <strong>hearing something</strong>?</span></p>","0","","feel pain","hear something","bio","cog","50","","","","","",""
"","","","","","html-slider-response","46","2.0.0","675494","556D8D61CB9E4A68978FB5E335A8A2C5","45fe9e4d-846e-4408-bc72-ba3bbb1f8dc0","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_42","4928","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling pain</strong>
                   <span style=""font-size: 32px"">and <strong>feeling scared</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling pain</strong> and <strong>feeling scared</strong>?</span></p>","25","","feel pain","feel scared","bio","bio","50","","","","","",""
"","","","","","html-slider-response","47","2.0.0","721104","556D8D61CB9E4A68978FB5E335A8A2C5","45fe9e4d-846e-4408-bc72-ba3bbb1f8dc0","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_43","45357","<p style=""font-size: 32px;"">Consider these two events: <strong>feeling tired</strong>
                   <span style=""font-size: 32px"">and <strong>reaching for something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>feeling tired</strong> and <strong>reaching for something</strong>?</span></p>","14","","feel tired","reach for something","bio","act","50","","","","","",""
"","","","","","html-slider-response","48","2.0.0","733247","556D8D61CB9E4A68978FB5E335A8A2C5","45fe9e4d-846e-4408-bc72-ba3bbb1f8dc0","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_44","11891","<p style=""font-size: 32px;"">Consider these two events: <strong>kicking something</strong>
                   <span style=""font-size: 32px"">and <strong>sitting down</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>kicking something</strong> and <strong>sitting down</strong>?</span></p>","0","","kick something","sit down","act","act","50","","","","","",""
"","","","","","html-slider-response","49","2.0.0","740530","556D8D61CB9E4A68978FB5E335A8A2C5","45fe9e4d-846e-4408-bc72-ba3bbb1f8dc0","c72916f4-d2a6-4645-aec0-536d47cf012a","similarity_trial_45","7030","<p style=""font-size: 32px;"">Consider these two events: <strong>seeing something</strong>
                   <span style=""font-size: 32px"">and <strong>hearing something</strong>.</span></p>
                   <p><span style=""font-size:32px"">How similar are <strong>seeing something</strong> and <strong>hearing something</strong>?</span></p>","11","","see something","hear something","cog","cog","50","","","","","",""
