"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","similarity_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"","","","","","html-button-response","10","2.0.0","82526","3C07AD5EA91D453AAFFA3FD5EA7F29A4","2b8e9300-a225-47b3-897d-ba0a86083bca","6ff407c9-ec46-4f43-bd76-d89747851545","","4083","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>take a walk</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","take a walk","think about something","jump up and down","<p style=""font-size: 20px;"">The ability to <strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","11","2.0.0","87804","3C07AD5EA91D453AAFFA3FD5EA7F29A4","2b8e9300-a225-47b3-897d-ba0a86083bca","6ff407c9-ec46-4f43-bd76-d89747851545","","5277","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>choose what to do</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","choose what to do","feel scared","remember something","<p style=""font-size: 20px;"">The ability to <strong>remember something</strong></p>","","","","","",""
"","","","","","html-button-response","12","2.0.0","91498","3C07AD5EA91D453AAFFA3FD5EA7F29A4","2b8e9300-a225-47b3-897d-ba0a86083bca","6ff407c9-ec46-4f43-bd76-d89747851545","","3693","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>get tired</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","get tired","jump up and down","feel scared","<p style=""font-size: 20px;"">The ability to <strong>feel scared</strong></p>","","","","","",""
"","","","","","html-button-response","13","2.0.0","96358","3C07AD5EA91D453AAFFA3FD5EA7F29A4","2b8e9300-a225-47b3-897d-ba0a86083bca","6ff407c9-ec46-4f43-bd76-d89747851545","","4859","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>jump up and down</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","jump up and down","think about something","sit down","<p style=""font-size: 20px;"">The ability to <strong>sit down</strong></p>","","","","","",""
"","","","","","html-button-response","14","2.0.0","101412","3C07AD5EA91D453AAFFA3FD5EA7F29A4","2b8e9300-a225-47b3-897d-ba0a86083bca","6ff407c9-ec46-4f43-bd76-d89747851545","","5053","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>feel scared</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","feel scared","see something","become hungry","<p style=""font-size: 20px;"">The ability to <strong>become hungry</strong></p>","","","","","",""
"","","","","","html-button-response","15","2.0.0","104806","3C07AD5EA91D453AAFFA3FD5EA7F29A4","2b8e9300-a225-47b3-897d-ba0a86083bca","6ff407c9-ec46-4f43-bd76-d89747851545","","3393","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>become hungry</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","become hungry","take a walk","experience pain","<p style=""font-size: 20px;"">The ability to <strong>experience pain</strong></p>","","","","","",""
"","","","","","html-button-response","16","2.0.0","109318","3C07AD5EA91D453AAFFA3FD5EA7F29A4","2b8e9300-a225-47b3-897d-ba0a86083bca","6ff407c9-ec46-4f43-bd76-d89747851545","","4511","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>sit down</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","sit down","experience pain","jump up and down","<p style=""font-size: 20px;"">The ability to <strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","17","2.0.0","112104","3C07AD5EA91D453AAFFA3FD5EA7F29A4","2b8e9300-a225-47b3-897d-ba0a86083bca","6ff407c9-ec46-4f43-bd76-d89747851545","","2785","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>think about something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","think about something","take a walk","remember something","<p style=""font-size: 20px;"">The ability to <strong>remember something</strong></p>","","","","","",""
"","","","","","html-button-response","18","2.0.0","116740","3C07AD5EA91D453AAFFA3FD5EA7F29A4","2b8e9300-a225-47b3-897d-ba0a86083bca","6ff407c9-ec46-4f43-bd76-d89747851545","","4636","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>reach for something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","reach for something","become hungry","kick something","<p style=""font-size: 20px;"">The ability to <strong>kick something</strong></p>","","","","","",""
"","","","","","instructions","19","2.0.0","129672","3C07AD5EA91D453AAFFA3FD5EA7F29A4","2b8e9300-a225-47b3-897d-ba0a86083bca","6ff407c9-ec46-4f43-bd76-d89747851545","","12931","","","[{""page_index"":0,""viewing_time"":12931}]","","","","","","","","","","",""
"","","","","","survey-html-form","20","2.0.0","178907","3C07AD5EA91D453AAFFA3FD5EA7F29A4","2b8e9300-a225-47b3-897d-ba0a86083bca","6ff407c9-ec46-4f43-bd76-d89747851545","demographics_survey","49234","","{""feedback"":""I chose the ability that most matched the target ability, showing skills that werfe intertwined."",""age"":""56"",""gender"":""Female"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","I chose the ability that most matched the target ability, showing skills that werfe intertwined.","56","Non-Hispanic","Female","White"
