"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","similarity_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"","","","","","html-button-response","10","2.0.0","32097","EE8E7F63283543B49627B4F573BFFAE1","31f95492-1af1-4df8-8cb0-4ce07c589b66","6ff407c9-ec46-4f43-bd76-d89747851545","","3557","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>think about something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","think about something","take a walk","remember something","<p style=""font-size: 20px;"">The ability to <strong>remember something</strong></p>","","","","","",""
"","","","","","html-button-response","11","2.0.0","34437","EE8E7F63283543B49627B4F573BFFAE1","31f95492-1af1-4df8-8cb0-4ce07c589b66","6ff407c9-ec46-4f43-bd76-d89747851545","","2338","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>see something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","see something","take a walk","hear something","<p style=""font-size: 20px;"">The ability to <strong>hear something</strong></p>","","","","","",""
"","","","","","html-button-response","12","2.0.0","37002","EE8E7F63283543B49627B4F573BFFAE1","31f95492-1af1-4df8-8cb0-4ce07c589b66","6ff407c9-ec46-4f43-bd76-d89747851545","","2565","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>reach for something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","reach for something","become hungry","kick something","<p style=""font-size: 20px;"">The ability to <strong>kick something</strong></p>","","","","","",""
"","","","","","html-button-response","13","2.0.0","39583","EE8E7F63283543B49627B4F573BFFAE1","31f95492-1af1-4df8-8cb0-4ce07c589b66","6ff407c9-ec46-4f43-bd76-d89747851545","","2581","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>take a walk</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","take a walk","think about something","jump up and down","<p style=""font-size: 20px;"">The ability to <strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","14","2.0.0","41857","EE8E7F63283543B49627B4F573BFFAE1","31f95492-1af1-4df8-8cb0-4ce07c589b66","6ff407c9-ec46-4f43-bd76-d89747851545","","2273","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>hear something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","hear something","take a walk","see something","<p style=""font-size: 20px;"">The ability to <strong>see something</strong></p>","","","","","",""
"","","","","","html-button-response","15","2.0.0","46485","EE8E7F63283543B49627B4F573BFFAE1","31f95492-1af1-4df8-8cb0-4ce07c589b66","6ff407c9-ec46-4f43-bd76-d89747851545","","4626","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>jump up and down</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","jump up and down","think about something","sit down","<p style=""font-size: 20px;"">The ability to <strong>sit down</strong></p>","","","","","",""
"","","","","","html-button-response","16","2.0.0","48641","EE8E7F63283543B49627B4F573BFFAE1","31f95492-1af1-4df8-8cb0-4ce07c589b66","6ff407c9-ec46-4f43-bd76-d89747851545","","2156","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>choose what to do</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","choose what to do","feel scared","remember something","<p style=""font-size: 20px;"">The ability to <strong>remember something</strong></p>","","","","","",""
"","","","","","html-button-response","17","2.0.0","51601","EE8E7F63283543B49627B4F573BFFAE1","31f95492-1af1-4df8-8cb0-4ce07c589b66","6ff407c9-ec46-4f43-bd76-d89747851545","","2958","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>get tired</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","get tired","jump up and down","feel scared","<p style=""font-size: 20px;"">The ability to <strong>feel scared</strong></p>","","","","","",""
"","","","","","html-button-response","18","2.0.0","53970","EE8E7F63283543B49627B4F573BFFAE1","31f95492-1af1-4df8-8cb0-4ce07c589b66","6ff407c9-ec46-4f43-bd76-d89747851545","","2369","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>experience pain</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","experience pain","kick something","feel scared","<p style=""font-size: 20px;"">The ability to <strong>feel scared</strong></p>","","","","","",""
"","","","","","instructions","19","2.0.0","58985","EE8E7F63283543B49627B4F573BFFAE1","31f95492-1af1-4df8-8cb0-4ce07c589b66","6ff407c9-ec46-4f43-bd76-d89747851545","","5014","","","[{""page_index"":0,""viewing_time"":5014}]","","","","","","","","","","",""
"","","","","","survey-html-form","20","2.0.0","78001","EE8E7F63283543B49627B4F573BFFAE1","31f95492-1af1-4df8-8cb0-4ce07c589b66","6ff407c9-ec46-4f43-bd76-d89747851545","demographics_survey","19014","","{""feedback"":""I don't know how to respond to the factors. I just picked whatever made the most sense to me."",""age"":""31"",""gender"":""Non-binary"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","I don't know how to respond to the factors. I just picked whatever made the most sense to me.","31","Non-Hispanic","Non-binary","White"
