"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","similarity_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"","","","","","html-button-response","10","2.0.0","72156","B2BE3CC91CF44DBE8A61406D34E9CDC8","c74bc656-dc20-473d-a29c-47f858895098","6ff407c9-ec46-4f43-bd76-d89747851545","","2792","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>remember something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","remember something","take a walk","think about something","<p style=""font-size: 20px;"">The ability to <strong>think about something</strong></p>","","","","","",""
"","","","","","html-button-response","11","2.0.0","79137","B2BE3CC91CF44DBE8A61406D34E9CDC8","c74bc656-dc20-473d-a29c-47f858895098","6ff407c9-ec46-4f43-bd76-d89747851545","","6980","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>choose what to do</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","choose what to do","feel scared","remember something","<p style=""font-size: 20px;"">The ability to <strong>remember something</strong></p>","","","","","",""
"","","","","","html-button-response","12","2.0.0","81830","B2BE3CC91CF44DBE8A61406D34E9CDC8","c74bc656-dc20-473d-a29c-47f858895098","6ff407c9-ec46-4f43-bd76-d89747851545","","2690","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>get sick</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","get sick","see something","get tired","<p style=""font-size: 20px;"">The ability to <strong>get tired</strong></p>","","","","","",""
"","","","","","html-button-response","13","2.0.0","84889","B2BE3CC91CF44DBE8A61406D34E9CDC8","c74bc656-dc20-473d-a29c-47f858895098","6ff407c9-ec46-4f43-bd76-d89747851545","","3057","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>get tired</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","get tired","jump up and down","feel scared","<p style=""font-size: 20px;"">The ability to <strong>feel scared</strong></p>","","","","","",""
"","","","","","html-button-response","14","2.0.0","85079","B2BE3CC91CF44DBE8A61406D34E9CDC8","c74bc656-dc20-473d-a29c-47f858895098","6ff407c9-ec46-4f43-bd76-d89747851545","","188","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>think about something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","think about something","take a walk","remember something","<p style=""font-size: 20px;"">The ability to <strong>remember something</strong></p>","","","","","",""
"","","","","","html-button-response","15","2.0.0","90886","B2BE3CC91CF44DBE8A61406D34E9CDC8","c74bc656-dc20-473d-a29c-47f858895098","6ff407c9-ec46-4f43-bd76-d89747851545","","5806","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>kick something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","kick something","think about something","jump up and down","<p style=""font-size: 20px;"">The ability to <strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","16","2.0.0","97644","B2BE3CC91CF44DBE8A61406D34E9CDC8","c74bc656-dc20-473d-a29c-47f858895098","6ff407c9-ec46-4f43-bd76-d89747851545","","6756","<p style=""font-size: 25px;"">For this question, please select ""The ability to <strong>choose what to do</strong>""</p>","0","","attention_check","","","","The ability to choose what to do","choose what to do","","","","",""
"","","","","","html-button-response","17","2.0.0","108482","B2BE3CC91CF44DBE8A61406D34E9CDC8","c74bc656-dc20-473d-a29c-47f858895098","6ff407c9-ec46-4f43-bd76-d89747851545","","10836","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>reach for something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","reach for something","become hungry","kick something","<p style=""font-size: 20px;"">The ability to <strong>kick something</strong></p>","","","","","",""
"","","","","","html-button-response","18","2.0.0","114920","B2BE3CC91CF44DBE8A61406D34E9CDC8","c74bc656-dc20-473d-a29c-47f858895098","6ff407c9-ec46-4f43-bd76-d89747851545","","6436","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>jump up and down</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","jump up and down","think about something","sit down","<p style=""font-size: 20px;"">The ability to <strong>sit down</strong></p>","","","","","",""
"","","","","","instructions","19","2.0.0","127656","B2BE3CC91CF44DBE8A61406D34E9CDC8","c74bc656-dc20-473d-a29c-47f858895098","6ff407c9-ec46-4f43-bd76-d89747851545","","12735","","","[{""page_index"":0,""viewing_time"":12734}]","","","","","","","","","","",""
"","","","","","survey-html-form","20","2.0.0","181429","B2BE3CC91CF44DBE8A61406D34E9CDC8","c74bc656-dc20-473d-a29c-47f858895098","6ff407c9-ec46-4f43-bd76-d89747851545","demographics_survey","53749","","{""feedback"":""I chose an option that I felt mostly went with the already ability the creature has."",""age"":""30"",""gender"":""Male"",""other_gender"":"""",""race"":""Black/African American"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","I chose an option that I felt mostly went with the already ability the creature has.","30","Non-Hispanic","Male","Black/African American"
