"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","similarity_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"","","","","","html-button-response","10","2.0.0","129526","90A4E6BDC7C741699EDE8665C0387989","f203fe40-13c0-40a8-87a4-a371504a3d68","6ff407c9-ec46-4f43-bd76-d89747851545","","3126","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>remember something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","remember something","take a walk","think about something","<p style=""font-size: 20px;"">The ability to <strong>think about something</strong></p>","","","","","",""
"","","","","","html-button-response","11","2.0.0","132903","90A4E6BDC7C741699EDE8665C0387989","f203fe40-13c0-40a8-87a4-a371504a3d68","6ff407c9-ec46-4f43-bd76-d89747851545","","3374","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>become hungry</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","become hungry","take a walk","experience pain","<p style=""font-size: 20px;"">The ability to <strong>experience pain</strong></p>","","","","","",""
"","","","","","html-button-response","12","2.0.0","135695","90A4E6BDC7C741699EDE8665C0387989","f203fe40-13c0-40a8-87a4-a371504a3d68","6ff407c9-ec46-4f43-bd76-d89747851545","","2791","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>experience pain</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","experience pain","kick something","feel scared","<p style=""font-size: 20px;"">The ability to <strong>feel scared</strong></p>","","","","","",""
"","","","","","html-button-response","13","2.0.0","138958","90A4E6BDC7C741699EDE8665C0387989","f203fe40-13c0-40a8-87a4-a371504a3d68","6ff407c9-ec46-4f43-bd76-d89747851545","","3261","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>think about something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","think about something","take a walk","remember something","<p style=""font-size: 20px;"">The ability to <strong>remember something</strong></p>","","","","","",""
"","","","","","html-button-response","14","2.0.0","142765","90A4E6BDC7C741699EDE8665C0387989","f203fe40-13c0-40a8-87a4-a371504a3d68","6ff407c9-ec46-4f43-bd76-d89747851545","","3806","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>reach for something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","reach for something","become hungry","kick something","<p style=""font-size: 20px;"">The ability to <strong>become hungry</strong></p>","","","","","",""
"","","","","","html-button-response","15","2.0.0","145703","90A4E6BDC7C741699EDE8665C0387989","f203fe40-13c0-40a8-87a4-a371504a3d68","6ff407c9-ec46-4f43-bd76-d89747851545","","2935","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>jump up and down</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","jump up and down","think about something","sit down","<p style=""font-size: 20px;"">The ability to <strong>sit down</strong></p>","","","","","",""
"","","","","","html-button-response","16","2.0.0","149006","90A4E6BDC7C741699EDE8665C0387989","f203fe40-13c0-40a8-87a4-a371504a3d68","6ff407c9-ec46-4f43-bd76-d89747851545","","3302","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>see something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","see something","take a walk","hear something","<p style=""font-size: 20px;"">The ability to <strong>hear something</strong></p>","","","","","",""
"","","","","","html-button-response","17","2.0.0","151317","90A4E6BDC7C741699EDE8665C0387989","f203fe40-13c0-40a8-87a4-a371504a3d68","6ff407c9-ec46-4f43-bd76-d89747851545","","2310","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>get sick</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","get sick","see something","get tired","<p style=""font-size: 20px;"">The ability to <strong>get tired</strong></p>","","","","","",""
"","","","","","html-button-response","18","2.0.0","154718","90A4E6BDC7C741699EDE8665C0387989","f203fe40-13c0-40a8-87a4-a371504a3d68","6ff407c9-ec46-4f43-bd76-d89747851545","","3399","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>sit down</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","sit down","experience pain","jump up and down","<p style=""font-size: 20px;"">The ability to <strong>jump up and down</strong></p>","","","","","",""
"","","","","","instructions","19","2.0.0","159645","90A4E6BDC7C741699EDE8665C0387989","f203fe40-13c0-40a8-87a4-a371504a3d68","6ff407c9-ec46-4f43-bd76-d89747851545","","4927","","","[{""page_index"":0,""viewing_time"":4927}]","","","","","","","","","","",""
"","","","","","survey-html-form","20","2.0.0","192241","90A4E6BDC7C741699EDE8665C0387989","f203fe40-13c0-40a8-87a4-a371504a3d68","6ff407c9-ec46-4f43-bd76-d89747851545","demographics_survey","32591","","{""feedback"":""What options were most similar."",""age"":""36"",""gender"":""Male"",""other_gender"":"""",""race"":""White"",""other_race"":""""}","","","","","","","","What options were most similar.","36","","Male","White"
