"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","similarity_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"","","","","","html-button-response","10","2.0.0","26766","502060A98610498DBC32348A33A1EE33","e34250e5-8685-4986-a805-2389fc6513f2","6ff407c9-ec46-4f43-bd76-d89747851545","","2100","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>jump up and down</strong>?</p>","0","","intervention","jump up and down","think about something","sit down","<p style=""font-size: 20px;"">I would make them <strong>think about something</strong></p>","","","","","",""
"","","","","","html-button-response","11","2.0.0","29604","502060A98610498DBC32348A33A1EE33","e34250e5-8685-4986-a805-2389fc6513f2","6ff407c9-ec46-4f43-bd76-d89747851545","","2836","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>kick something</strong>?</p>","0","","intervention","kick something","think about something","jump up and down","<p style=""font-size: 20px;"">I would make them <strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","12","2.0.0","31156","502060A98610498DBC32348A33A1EE33","e34250e5-8685-4986-a805-2389fc6513f2","6ff407c9-ec46-4f43-bd76-d89747851545","","1550","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>see something</strong>?</p>","1","","intervention","see something","take a walk","hear something","<p style=""font-size: 20px;"">I would make them <strong>hear something</strong></p>","","","","","",""
"","","","","","html-button-response","13","2.0.0","31884","502060A98610498DBC32348A33A1EE33","e34250e5-8685-4986-a805-2389fc6513f2","6ff407c9-ec46-4f43-bd76-d89747851545","","727","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>reach for something</strong>?</p>","0","","intervention","reach for something","become hungry","kick something","<p style=""font-size: 20px;"">I would make them <strong>become hungry</strong></p>","","","","","",""
"","","","","","html-button-response","14","2.0.0","32513","502060A98610498DBC32348A33A1EE33","e34250e5-8685-4986-a805-2389fc6513f2","6ff407c9-ec46-4f43-bd76-d89747851545","","628","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>hear something</strong>?</p>","1","","intervention","hear something","take a walk","see something","<p style=""font-size: 20px;"">I would make them <strong>see something</strong></p>","","","","","",""
"","","","","","html-button-response","15","2.0.0","33315","502060A98610498DBC32348A33A1EE33","e34250e5-8685-4986-a805-2389fc6513f2","6ff407c9-ec46-4f43-bd76-d89747851545","","800","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>experience pain</strong>?</p>","1","","intervention","experience pain","kick something","feel scared","<p style=""font-size: 20px;"">I would make them <strong>feel scared</strong></p>","","","","","",""
"","","","","","html-button-response","16","2.0.0","34120","502060A98610498DBC32348A33A1EE33","e34250e5-8685-4986-a805-2389fc6513f2","6ff407c9-ec46-4f43-bd76-d89747851545","","804","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>remember something</strong>?</p>","0","","intervention","remember something","take a walk","think about something","<p style=""font-size: 20px;"">I would make them <strong>think about something</strong></p>","","","","","",""
"","","","","","html-button-response","17","2.0.0","36203","502060A98610498DBC32348A33A1EE33","e34250e5-8685-4986-a805-2389fc6513f2","6ff407c9-ec46-4f43-bd76-d89747851545","","2082","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>get tired</strong>?</p>","1","","intervention","get tired","jump up and down","feel scared","<p style=""font-size: 20px;"">I would make them <strong>feel scared</strong></p>","","","","","",""
"","","","","","html-button-response","18","2.0.0","38604","502060A98610498DBC32348A33A1EE33","e34250e5-8685-4986-a805-2389fc6513f2","6ff407c9-ec46-4f43-bd76-d89747851545","","2399","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>choose what to do</strong>?</p>","1","","intervention","choose what to do","feel scared","remember something","<p style=""font-size: 20px;"">I would make them <strong>remember something</strong></p>","","","","","",""
"","","","","","instructions","19","2.0.0","40381","502060A98610498DBC32348A33A1EE33","e34250e5-8685-4986-a805-2389fc6513f2","6ff407c9-ec46-4f43-bd76-d89747851545","","1776","","","[{""page_index"":0,""viewing_time"":1776}]","","","","","","","","","","",""
"","","","","","survey-html-form","20","2.0.0","46874","502060A98610498DBC32348A33A1EE33","e34250e5-8685-4986-a805-2389fc6513f2","6ff407c9-ec46-4f43-bd76-d89747851545","demographics_survey","6491","","{""feedback"":"""",""age"":""56"",""gender"":""Female"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","","56","Non-Hispanic","Female","White"
