"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","similarity_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"","","","","","html-button-response","10","2.0.0","159066","A9414AF40CC844DBA1EC7D43FA187CDE","dededeb8-f1c5-4b8c-80f9-cd1531ef9745","6ff407c9-ec46-4f43-bd76-d89747851545","","5875","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>jump up and down</strong>?</p>","0","","intervention","jump up and down","think about something","sit down","<p style=""font-size: 20px;"">I would make them <strong>sit down</strong></p>","","","","","",""
"","","","","","html-button-response","11","2.0.0","174098","A9414AF40CC844DBA1EC7D43FA187CDE","dededeb8-f1c5-4b8c-80f9-cd1531ef9745","6ff407c9-ec46-4f43-bd76-d89747851545","","15030","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>hear something</strong>?</p>","0","","intervention","hear something","take a walk","see something","<p style=""font-size: 20px;"">I would make them <strong>take a walk</strong></p>","","","","","",""
"","","","","","html-button-response","12","2.0.0","179359","A9414AF40CC844DBA1EC7D43FA187CDE","dededeb8-f1c5-4b8c-80f9-cd1531ef9745","6ff407c9-ec46-4f43-bd76-d89747851545","","5258","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>become hungry</strong>?</p>","1","","intervention","become hungry","take a walk","experience pain","<p style=""font-size: 20px;"">I would make them <strong>take a walk</strong></p>","","","","","",""
"","","","","","html-button-response","13","2.0.0","181229","A9414AF40CC844DBA1EC7D43FA187CDE","dededeb8-f1c5-4b8c-80f9-cd1531ef9745","6ff407c9-ec46-4f43-bd76-d89747851545","","1868","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>get tired</strong>?</p>","1","","intervention","get tired","jump up and down","feel scared","<p style=""font-size: 20px;"">I would make them <strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","14","2.0.0","183165","A9414AF40CC844DBA1EC7D43FA187CDE","dededeb8-f1c5-4b8c-80f9-cd1531ef9745","6ff407c9-ec46-4f43-bd76-d89747851545","","1935","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>remember something</strong>?</p>","1","","intervention","remember something","take a walk","think about something","<p style=""font-size: 20px;"">I would make them <strong>think about something</strong></p>","","","","","",""
"","","","","","html-button-response","15","2.0.0","185130","A9414AF40CC844DBA1EC7D43FA187CDE","dededeb8-f1c5-4b8c-80f9-cd1531ef9745","6ff407c9-ec46-4f43-bd76-d89747851545","","1964","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>take a walk</strong>?</p>","1","","intervention","take a walk","think about something","jump up and down","<p style=""font-size: 20px;"">I would make them <strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","16","2.0.0","189113","A9414AF40CC844DBA1EC7D43FA187CDE","dededeb8-f1c5-4b8c-80f9-cd1531ef9745","6ff407c9-ec46-4f43-bd76-d89747851545","","3981","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>experience pain</strong>?</p>","1","","intervention","experience pain","kick something","feel scared","<p style=""font-size: 20px;"">I would make them <strong>kick something</strong></p>","","","","","",""
"","","","","","html-button-response","17","2.0.0","192249","A9414AF40CC844DBA1EC7D43FA187CDE","dededeb8-f1c5-4b8c-80f9-cd1531ef9745","6ff407c9-ec46-4f43-bd76-d89747851545","","3134","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>choose what to do</strong>?</p>","0","","intervention","choose what to do","feel scared","remember something","<p style=""font-size: 20px;"">I would make them <strong>feel scared</strong></p>","","","","","",""
"","","","","","html-button-response","18","2.0.0","195671","A9414AF40CC844DBA1EC7D43FA187CDE","dededeb8-f1c5-4b8c-80f9-cd1531ef9745","6ff407c9-ec46-4f43-bd76-d89747851545","","3420","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>feel scared</strong>?</p>","1","","intervention","feel scared","see something","become hungry","<p style=""font-size: 20px;"">I would make them <strong>see something</strong></p>","","","","","",""
"","","","","","instructions","19","2.0.0","197812","A9414AF40CC844DBA1EC7D43FA187CDE","dededeb8-f1c5-4b8c-80f9-cd1531ef9745","6ff407c9-ec46-4f43-bd76-d89747851545","","2140","","","[{""page_index"":0,""viewing_time"":2140}]","","","","","","","","","","",""
"","","","","","survey-html-form","20","2.0.0","249090","A9414AF40CC844DBA1EC7D43FA187CDE","dededeb8-f1c5-4b8c-80f9-cd1531ef9745","6ff407c9-ec46-4f43-bd76-d89747851545","demographics_survey","51274","","{""feedback"":""I tried to go with the nicer option"",""age"":""30"",""gender"":""Female"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","I tried to go with the nicer option","30","Non-Hispanic","Female","White"
