"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","similarity_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"","","","","","html-button-response","10","2.0.0","37601","04DF83926B134CB2B56BC3F0BE97C362","867f7f67-5ae7-44b8-8da5-e0cef45a4e16","6ff407c9-ec46-4f43-bd76-d89747851545","","1974","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>think about something</strong>?</p>","1","","intervention","think about something","take a walk","remember something","<p style=""font-size: 20px;"">I would make them <strong>take a walk</strong></p>","","","","","",""
"","","","","","html-button-response","11","2.0.0","39800","04DF83926B134CB2B56BC3F0BE97C362","867f7f67-5ae7-44b8-8da5-e0cef45a4e16","6ff407c9-ec46-4f43-bd76-d89747851545","","2199","<p style=""font-size: 25px;"">For this question, please select ""I would make them <strong>""choose what to do""</strong>""</p>","0","","attention_check","","","","I would make them choose what to do","choose what to do","","","","",""
"","","","","","html-button-response","12","2.0.0","41904","04DF83926B134CB2B56BC3F0BE97C362","867f7f67-5ae7-44b8-8da5-e0cef45a4e16","6ff407c9-ec46-4f43-bd76-d89747851545","","2101","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>feel scared</strong>?</p>","0","","intervention","feel scared","see something","become hungry","<p style=""font-size: 20px;"">I would make them <strong>become hungry</strong></p>","","","","","",""
"","","","","","html-button-response","13","2.0.0","44699","04DF83926B134CB2B56BC3F0BE97C362","867f7f67-5ae7-44b8-8da5-e0cef45a4e16","6ff407c9-ec46-4f43-bd76-d89747851545","","2793","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>remember something</strong>?</p>","0","","intervention","remember something","take a walk","think about something","<p style=""font-size: 20px;"">I would make them <strong>think about something</strong></p>","","","","","",""
"","","","","","html-button-response","14","2.0.0","47886","04DF83926B134CB2B56BC3F0BE97C362","867f7f67-5ae7-44b8-8da5-e0cef45a4e16","6ff407c9-ec46-4f43-bd76-d89747851545","","3186","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>experience pain</strong>?</p>","0","","intervention","experience pain","kick something","feel scared","<p style=""font-size: 20px;"">I would make them <strong>feel scared</strong></p>","","","","","",""
"","","","","","html-button-response","15","2.0.0","48694","04DF83926B134CB2B56BC3F0BE97C362","867f7f67-5ae7-44b8-8da5-e0cef45a4e16","6ff407c9-ec46-4f43-bd76-d89747851545","","807","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>get sick</strong>?</p>","1","","intervention","get sick","see something","get tired","<p style=""font-size: 20px;"">I would make them <strong>get tired</strong></p>","","","","","",""
"","","","","","html-button-response","16","2.0.0","50742","04DF83926B134CB2B56BC3F0BE97C362","867f7f67-5ae7-44b8-8da5-e0cef45a4e16","6ff407c9-ec46-4f43-bd76-d89747851545","","2046","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>jump up and down</strong>?</p>","1","","intervention","jump up and down","think about something","sit down","<p style=""font-size: 20px;"">I would make them <strong>think about something</strong></p>","","","","","",""
"","","","","","html-button-response","17","2.0.0","52833","04DF83926B134CB2B56BC3F0BE97C362","867f7f67-5ae7-44b8-8da5-e0cef45a4e16","6ff407c9-ec46-4f43-bd76-d89747851545","","2090","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>get tired</strong>?</p>","0","","intervention","get tired","jump up and down","feel scared","<p style=""font-size: 20px;"">I would make them <strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","18","2.0.0","56761","04DF83926B134CB2B56BC3F0BE97C362","867f7f67-5ae7-44b8-8da5-e0cef45a4e16","6ff407c9-ec46-4f43-bd76-d89747851545","","3927","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>sit down</strong>?</p>","0","","intervention","sit down","experience pain","jump up and down","<p style=""font-size: 20px;"">I would make them <strong>jump up and down</strong></p>","","","","","",""
"","","","","","instructions","19","2.0.0","59293","04DF83926B134CB2B56BC3F0BE97C362","867f7f67-5ae7-44b8-8da5-e0cef45a4e16","6ff407c9-ec46-4f43-bd76-d89747851545","","2531","","","[{""page_index"":0,""viewing_time"":2531}]","","","","","","","","","","",""
"","","","","","survey-html-form","20","2.0.0","77640","04DF83926B134CB2B56BC3F0BE97C362","867f7f67-5ae7-44b8-8da5-e0cef45a4e16","6ff407c9-ec46-4f43-bd76-d89747851545","demographics_survey","18335","","{""feedback"":""I tried to think which actions were more related"",""age"":""49"",""gender"":""Female"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","I tried to think which actions were more related","49","Non-Hispanic","Female","White"
