"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","similarity_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"","","","","","html-button-response","10","2.0.0","43256","6EA3B4504CCC488197481417CC96CAA6","de7d7bcb-8896-48ca-a1c7-d34b0f078836","6ff407c9-ec46-4f43-bd76-d89747851545","","2653","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>kick something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","kick something","think about something","jump up and down","<p style=""font-size: 20px;"">The ability to <strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","11","2.0.0","46242","6EA3B4504CCC488197481417CC96CAA6","de7d7bcb-8896-48ca-a1c7-d34b0f078836","6ff407c9-ec46-4f43-bd76-d89747851545","","2985","<p style=""font-size: 25px;"">For this question, please select ""The ability to <strong>choose what to do</strong>""</p>","0","","attention_check","","","","The ability to choose what to do","choose what to do","","","","",""
"","","","","","html-button-response","12","2.0.0","49470","6EA3B4504CCC488197481417CC96CAA6","de7d7bcb-8896-48ca-a1c7-d34b0f078836","6ff407c9-ec46-4f43-bd76-d89747851545","","3227","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>reach for something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","reach for something","become hungry","kick something","<p style=""font-size: 20px;"">The ability to <strong>become hungry</strong></p>","","","","","",""
"","","","","","html-button-response","13","2.0.0","54362","6EA3B4504CCC488197481417CC96CAA6","de7d7bcb-8896-48ca-a1c7-d34b0f078836","6ff407c9-ec46-4f43-bd76-d89747851545","","4891","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>sit down</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","sit down","experience pain","jump up and down","<p style=""font-size: 20px;"">The ability to <strong>experience pain</strong></p>","","","","","",""
"","","","","","html-button-response","14","2.0.0","57394","6EA3B4504CCC488197481417CC96CAA6","de7d7bcb-8896-48ca-a1c7-d34b0f078836","6ff407c9-ec46-4f43-bd76-d89747851545","","3031","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>hear something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","hear something","take a walk","see something","<p style=""font-size: 20px;"">The ability to <strong>see something</strong></p>","","","","","",""
"","","","","","html-button-response","15","2.0.0","60048","6EA3B4504CCC488197481417CC96CAA6","de7d7bcb-8896-48ca-a1c7-d34b0f078836","6ff407c9-ec46-4f43-bd76-d89747851545","","2653","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>think about something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","think about something","take a walk","remember something","<p style=""font-size: 20px;"">The ability to <strong>remember something</strong></p>","","","","","",""
"","","","","","html-button-response","16","2.0.0","63020","6EA3B4504CCC488197481417CC96CAA6","de7d7bcb-8896-48ca-a1c7-d34b0f078836","6ff407c9-ec46-4f43-bd76-d89747851545","","2972","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>become hungry</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","become hungry","take a walk","experience pain","<p style=""font-size: 20px;"">The ability to <strong>take a walk</strong></p>","","","","","",""
"","","","","","html-button-response","17","2.0.0","65982","6EA3B4504CCC488197481417CC96CAA6","de7d7bcb-8896-48ca-a1c7-d34b0f078836","6ff407c9-ec46-4f43-bd76-d89747851545","","2961","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>get tired</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","get tired","jump up and down","feel scared","<p style=""font-size: 20px;"">The ability to <strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","18","2.0.0","73544","6EA3B4504CCC488197481417CC96CAA6","de7d7bcb-8896-48ca-a1c7-d34b0f078836","6ff407c9-ec46-4f43-bd76-d89747851545","","7561","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>get sick</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","get sick","see something","get tired","<p style=""font-size: 20px;"">The ability to <strong>get tired</strong></p>","","","","","",""
"","","","","","instructions","19","2.0.0","185288","6EA3B4504CCC488197481417CC96CAA6","de7d7bcb-8896-48ca-a1c7-d34b0f078836","6ff407c9-ec46-4f43-bd76-d89747851545","","111743","","","[{""page_index"":0,""viewing_time"":111743}]","","","","","","","","","","",""
"","","","","","survey-html-form","20","2.0.0","213283","6EA3B4504CCC488197481417CC96CAA6","de7d7bcb-8896-48ca-a1c7-d34b0f078836","6ff407c9-ec46-4f43-bd76-d89747851545","demographics_survey","27993","","{""feedback"":""basic functions or stuff requiring higher brain activity"",""age"":""34"",""gender"":""Female"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","basic functions or stuff requiring higher brain activity","34","Non-Hispanic","Female","White"
