"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","similarity_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"","","","","","html-button-response","10","2.0.0","48877","80793A8EDFD643CB9326DF6B9CA4C99D","2cd8172d-bc40-4cfa-b541-14ec37225e76","6ff407c9-ec46-4f43-bd76-d89747851545","","2269","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>think about something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","think about something","take a walk","remember something","<p style=""font-size: 20px;"">The ability to <strong>remember something</strong></p>","","","","","",""
"","","","","","html-button-response","11","2.0.0","52073","80793A8EDFD643CB9326DF6B9CA4C99D","2cd8172d-bc40-4cfa-b541-14ec37225e76","6ff407c9-ec46-4f43-bd76-d89747851545","","3190","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>experience pain</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","experience pain","kick something","feel scared","<p style=""font-size: 20px;"">The ability to <strong>feel scared</strong></p>","","","","","",""
"","","","","","html-button-response","12","2.0.0","57143","80793A8EDFD643CB9326DF6B9CA4C99D","2cd8172d-bc40-4cfa-b541-14ec37225e76","6ff407c9-ec46-4f43-bd76-d89747851545","","5065","<p style=""font-size: 25px;"">For this question, please select ""The ability to <strong>choose what to do</strong>""</p>","0","","attention_check","","","","The ability to choose what to do","choose what to do","","","","",""
"","","","","","html-button-response","13","2.0.0","59267","80793A8EDFD643CB9326DF6B9CA4C99D","2cd8172d-bc40-4cfa-b541-14ec37225e76","6ff407c9-ec46-4f43-bd76-d89747851545","","2119","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>hear something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","hear something","take a walk","see something","<p style=""font-size: 20px;"">The ability to <strong>see something</strong></p>","","","","","",""
"","","","","","html-button-response","14","2.0.0","60935","80793A8EDFD643CB9326DF6B9CA4C99D","2cd8172d-bc40-4cfa-b541-14ec37225e76","6ff407c9-ec46-4f43-bd76-d89747851545","","1663","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>sit down</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","sit down","experience pain","jump up and down","<p style=""font-size: 20px;"">The ability to <strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","15","2.0.0","64553","80793A8EDFD643CB9326DF6B9CA4C99D","2cd8172d-bc40-4cfa-b541-14ec37225e76","6ff407c9-ec46-4f43-bd76-d89747851545","","3613","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>choose what to do</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","choose what to do","feel scared","remember something","<p style=""font-size: 20px;"">The ability to <strong>remember something</strong></p>","","","","","",""
"","","","","","html-button-response","16","2.0.0","67403","80793A8EDFD643CB9326DF6B9CA4C99D","2cd8172d-bc40-4cfa-b541-14ec37225e76","6ff407c9-ec46-4f43-bd76-d89747851545","","2845","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>reach for something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","reach for something","become hungry","kick something","<p style=""font-size: 20px;"">The ability to <strong>kick something</strong></p>","","","","","",""
"","","","","","html-button-response","17","2.0.0","69248","80793A8EDFD643CB9326DF6B9CA4C99D","2cd8172d-bc40-4cfa-b541-14ec37225e76","6ff407c9-ec46-4f43-bd76-d89747851545","","1840","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>kick something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","kick something","think about something","jump up and down","<p style=""font-size: 20px;"">The ability to <strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","18","2.0.0","72249","80793A8EDFD643CB9326DF6B9CA4C99D","2cd8172d-bc40-4cfa-b541-14ec37225e76","6ff407c9-ec46-4f43-bd76-d89747851545","","2997","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>become hungry</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","become hungry","take a walk","experience pain","<p style=""font-size: 20px;"">The ability to <strong>take a walk</strong></p>","","","","","",""
"","","","","","instructions","19","2.0.0","74415","80793A8EDFD643CB9326DF6B9CA4C99D","2cd8172d-bc40-4cfa-b541-14ec37225e76","6ff407c9-ec46-4f43-bd76-d89747851545","","2162","","","[{""page_index"":0,""viewing_time"":2162}]","","","","","","","","","","",""
"","","","","","survey-html-form","20","2.0.0","101479","80793A8EDFD643CB9326DF6B9CA4C99D","2cd8172d-bc40-4cfa-b541-14ec37225e76","6ff407c9-ec46-4f43-bd76-d89747851545","demographics_survey","27056","","{""feedback"":""I tried to think of the abilities that went best together"",""age"":""38"",""gender"":""Female"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","I tried to think of the abilities that went best together","38","Non-Hispanic","Female","White"
