"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","similarity_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"","","","","","html-button-response","10","2.0.0","74133","9CA1245D8599495F8D98099A5CD7BE14","db3acd55-85fd-4660-b802-208e46434973","6ff407c9-ec46-4f43-bd76-d89747851545","","1982","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>see something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","see something","take a walk","hear something","<p style=""font-size: 20px;"">The ability to <strong>hear something</strong></p>","","","","","",""
"","","","","","html-button-response","11","2.0.0","78134","9CA1245D8599495F8D98099A5CD7BE14","db3acd55-85fd-4660-b802-208e46434973","6ff407c9-ec46-4f43-bd76-d89747851545","","4000","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>get tired</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","get tired","jump up and down","feel scared","<p style=""font-size: 20px;"">The ability to <strong>feel scared</strong></p>","","","","","",""
"","","","","","html-button-response","12","2.0.0","79927","9CA1245D8599495F8D98099A5CD7BE14","db3acd55-85fd-4660-b802-208e46434973","6ff407c9-ec46-4f43-bd76-d89747851545","","1791","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>experience pain</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","experience pain","kick something","feel scared","<p style=""font-size: 20px;"">The ability to <strong>feel scared</strong></p>","","","","","",""
"","","","","","html-button-response","13","2.0.0","82214","9CA1245D8599495F8D98099A5CD7BE14","db3acd55-85fd-4660-b802-208e46434973","6ff407c9-ec46-4f43-bd76-d89747851545","","2287","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>choose what to do</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","choose what to do","feel scared","remember something","<p style=""font-size: 20px;"">The ability to <strong>remember something</strong></p>","","","","","",""
"","","","","","html-button-response","14","2.0.0","84998","9CA1245D8599495F8D98099A5CD7BE14","db3acd55-85fd-4660-b802-208e46434973","6ff407c9-ec46-4f43-bd76-d89747851545","","2783","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>think about something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","think about something","take a walk","remember something","<p style=""font-size: 20px;"">The ability to <strong>remember something</strong></p>","","","","","",""
"","","","","","html-button-response","15","2.0.0","87015","9CA1245D8599495F8D98099A5CD7BE14","db3acd55-85fd-4660-b802-208e46434973","6ff407c9-ec46-4f43-bd76-d89747851545","","2016","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>sit down</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","sit down","experience pain","jump up and down","<p style=""font-size: 20px;"">The ability to <strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","16","2.0.0","89495","9CA1245D8599495F8D98099A5CD7BE14","db3acd55-85fd-4660-b802-208e46434973","6ff407c9-ec46-4f43-bd76-d89747851545","","2478","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>remember something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","remember something","take a walk","think about something","<p style=""font-size: 20px;"">The ability to <strong>think about something</strong></p>","","","","","",""
"","","","","","html-button-response","17","2.0.0","92464","9CA1245D8599495F8D98099A5CD7BE14","db3acd55-85fd-4660-b802-208e46434973","6ff407c9-ec46-4f43-bd76-d89747851545","","2967","<p style=""font-size: 25px;"">For this question, please select ""The ability to <strong>choose what to do</strong>""</p>","0","","attention_check","","","","The ability to choose what to do","choose what to do","","","","",""
"","","","","","html-button-response","18","2.0.0","97384","9CA1245D8599495F8D98099A5CD7BE14","db3acd55-85fd-4660-b802-208e46434973","6ff407c9-ec46-4f43-bd76-d89747851545","","4919","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>become hungry</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","become hungry","take a walk","experience pain","<p style=""font-size: 20px;"">The ability to <strong>experience pain</strong></p>","","","","","",""
"","","","","","instructions","19","2.0.0","99777","9CA1245D8599495F8D98099A5CD7BE14","db3acd55-85fd-4660-b802-208e46434973","6ff407c9-ec46-4f43-bd76-d89747851545","","2392","","","[{""page_index"":0,""viewing_time"":2392}]","","","","","","","","","","",""
"","","","","","survey-html-form","20","2.0.0","144247","9CA1245D8599495F8D98099A5CD7BE14","db3acd55-85fd-4660-b802-208e46434973","6ff407c9-ec46-4f43-bd76-d89747851545","demographics_survey","44469","","{""feedback"":""I tried to match up sensations, actions, emotions, etc."",""age"":""36"",""gender"":""Female"",""other_gender"":"""",""race"":""White"",""other_race"":""""}","","","","","","","","I tried to match up sensations, actions, emotions, etc.","36","","Female","White"
