"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","similarity_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"","","","","","html-button-response","10","2.0.0","101403","4909869E1F4946FD8D57ACAADF9D0135","3c0a3a8c-a7c4-41d3-bfa8-ac7a88a10a12","6ff407c9-ec46-4f43-bd76-d89747851545","","4254","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>think about something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","think about something","take a walk","remember something","<p style=""font-size: 20px;"">The ability to <strong>remember something</strong></p>","","","","","",""
"","","","","","html-button-response","11","2.0.0","105834","4909869E1F4946FD8D57ACAADF9D0135","3c0a3a8c-a7c4-41d3-bfa8-ac7a88a10a12","6ff407c9-ec46-4f43-bd76-d89747851545","","4429","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>jump up and down</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","jump up and down","think about something","sit down","<p style=""font-size: 20px;"">The ability to <strong>sit down</strong></p>","","","","","",""
"","","","","","html-button-response","12","2.0.0","108145","4909869E1F4946FD8D57ACAADF9D0135","3c0a3a8c-a7c4-41d3-bfa8-ac7a88a10a12","6ff407c9-ec46-4f43-bd76-d89747851545","","2311","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>remember something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","remember something","take a walk","think about something","<p style=""font-size: 20px;"">The ability to <strong>think about something</strong></p>","","","","","",""
"","","","","","html-button-response","13","2.0.0","113546","4909869E1F4946FD8D57ACAADF9D0135","3c0a3a8c-a7c4-41d3-bfa8-ac7a88a10a12","6ff407c9-ec46-4f43-bd76-d89747851545","","5400","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>sit down</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","sit down","experience pain","jump up and down","<p style=""font-size: 20px;"">The ability to <strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","14","2.0.0","117443","4909869E1F4946FD8D57ACAADF9D0135","3c0a3a8c-a7c4-41d3-bfa8-ac7a88a10a12","6ff407c9-ec46-4f43-bd76-d89747851545","","3895","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>become hungry</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","become hungry","take a walk","experience pain","<p style=""font-size: 20px;"">The ability to <strong>take a walk</strong></p>","","","","","",""
"","","","","","html-button-response","15","2.0.0","122492","4909869E1F4946FD8D57ACAADF9D0135","3c0a3a8c-a7c4-41d3-bfa8-ac7a88a10a12","6ff407c9-ec46-4f43-bd76-d89747851545","","5047","<p style=""font-size: 25px;"">For this question, please select ""The ability to <strong>choose what to do</strong>""</p>","0","","attention_check","","","","The ability to choose what to do","choose what to do","","","","",""
"","","","","","html-button-response","16","2.0.0","127986","4909869E1F4946FD8D57ACAADF9D0135","3c0a3a8c-a7c4-41d3-bfa8-ac7a88a10a12","6ff407c9-ec46-4f43-bd76-d89747851545","","5492","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>feel scared</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","feel scared","see something","become hungry","<p style=""font-size: 20px;"">The ability to <strong>see something</strong></p>","","","","","",""
"","","","","","html-button-response","17","2.0.0","131586","4909869E1F4946FD8D57ACAADF9D0135","3c0a3a8c-a7c4-41d3-bfa8-ac7a88a10a12","6ff407c9-ec46-4f43-bd76-d89747851545","","3599","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>hear something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","hear something","take a walk","see something","<p style=""font-size: 20px;"">The ability to <strong>see something</strong></p>","","","","","",""
"","","","","","html-button-response","18","2.0.0","138067","4909869E1F4946FD8D57ACAADF9D0135","3c0a3a8c-a7c4-41d3-bfa8-ac7a88a10a12","6ff407c9-ec46-4f43-bd76-d89747851545","","6480","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>get sick</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","get sick","see something","get tired","<p style=""font-size: 20px;"">The ability to <strong>get tired</strong></p>","","","","","",""
"","","","","","instructions","19","2.0.0","172490","4909869E1F4946FD8D57ACAADF9D0135","3c0a3a8c-a7c4-41d3-bfa8-ac7a88a10a12","6ff407c9-ec46-4f43-bd76-d89747851545","","34421","","","[{""page_index"":0,""viewing_time"":34421}]","","","","","","","","","","",""
"","","","","","survey-html-form","20","2.0.0","262578","4909869E1F4946FD8D57ACAADF9D0135","3c0a3a8c-a7c4-41d3-bfa8-ac7a88a10a12","6ff407c9-ec46-4f43-bd76-d89747851545","demographics_survey","90085","","{""feedback"":""I tended to pair the abilities that complimented each other / synergized well together. "",""age"":""43"",""gender"":""Male"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","I tended to pair the abilities that complimented each other / synergized well together. ","43","Non-Hispanic","Male","White"
