"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","similarity_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"","","","","","html-button-response","11","2.0.0","67662","7ECF7E92126E4DA9B18FAFA3F2BE6F13","745b4f82-457c-4d35-9dee-0396f270fbee","6ff407c9-ec46-4f43-bd76-d89747851545","","3289","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>experience pain</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","experience pain","kick something","feel scared","<p style=""font-size: 20px;"">The ability to <strong>kick something</strong></p>","","","","","",""
"","","","","","html-button-response","12","2.0.0","71792","7ECF7E92126E4DA9B18FAFA3F2BE6F13","745b4f82-457c-4d35-9dee-0396f270fbee","6ff407c9-ec46-4f43-bd76-d89747851545","","4130","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>take a walk</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","take a walk","think about something","jump up and down","<p style=""font-size: 20px;"">The ability to <strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","13","2.0.0","72319","7ECF7E92126E4DA9B18FAFA3F2BE6F13","745b4f82-457c-4d35-9dee-0396f270fbee","6ff407c9-ec46-4f43-bd76-d89747851545","","525","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>think about something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","think about something","take a walk","remember something","<p style=""font-size: 20px;"">The ability to <strong>remember something</strong></p>","","","","","",""
"","","","","","html-button-response","14","2.0.0","83568","7ECF7E92126E4DA9B18FAFA3F2BE6F13","745b4f82-457c-4d35-9dee-0396f270fbee","6ff407c9-ec46-4f43-bd76-d89747851545","","11249","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>kick something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","kick something","think about something","jump up and down","<p style=""font-size: 20px;"">The ability to <strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","15","2.0.0","87385","7ECF7E92126E4DA9B18FAFA3F2BE6F13","745b4f82-457c-4d35-9dee-0396f270fbee","6ff407c9-ec46-4f43-bd76-d89747851545","","3815","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>choose what to do</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","choose what to do","feel scared","remember something","<p style=""font-size: 20px;"">The ability to <strong>remember something</strong></p>","","","","","",""
"","","","","","html-button-response","16","2.0.0","91069","7ECF7E92126E4DA9B18FAFA3F2BE6F13","745b4f82-457c-4d35-9dee-0396f270fbee","6ff407c9-ec46-4f43-bd76-d89747851545","","3682","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>jump up and down</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","jump up and down","think about something","sit down","<p style=""font-size: 20px;"">The ability to <strong>sit down</strong></p>","","","","","",""
"","","","","","html-button-response","17","2.0.0","96475","7ECF7E92126E4DA9B18FAFA3F2BE6F13","745b4f82-457c-4d35-9dee-0396f270fbee","6ff407c9-ec46-4f43-bd76-d89747851545","","5405","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>hear something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","hear something","take a walk","see something","<p style=""font-size: 20px;"">The ability to <strong>see something</strong></p>","","","","","",""
"","","","","","html-button-response","18","2.0.0","101273","7ECF7E92126E4DA9B18FAFA3F2BE6F13","745b4f82-457c-4d35-9dee-0396f270fbee","6ff407c9-ec46-4f43-bd76-d89747851545","","4797","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>become hungry</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","become hungry","take a walk","experience pain","<p style=""font-size: 20px;"">The ability to <strong>experience pain</strong></p>","","","","","",""
"","","","","","instructions","19","2.0.0","112586","7ECF7E92126E4DA9B18FAFA3F2BE6F13","745b4f82-457c-4d35-9dee-0396f270fbee","6ff407c9-ec46-4f43-bd76-d89747851545","","11313","","","[{""page_index"":0,""viewing_time"":11313}]","","","","","","","","","","",""
"","","","","","survey-html-form","20","2.0.0","161923","7ECF7E92126E4DA9B18FAFA3F2BE6F13","745b4f82-457c-4d35-9dee-0396f270fbee","6ff407c9-ec46-4f43-bd76-d89747851545","demographics_survey","49334","","{""feedback"":""I chose aswers that seemed to correlate to the creature's ability"",""age"":""49"",""gender"":""Male"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","I chose aswers that seemed to correlate to the creature's ability","49","Non-Hispanic","Male","White"
