"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","similarity_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"","","","","","html-button-response","10","2.0.0","46708","0389D966F94745A689A95056F59F4C47","c84d584a-0a2e-475d-9424-2572f16faeb1","6ff407c9-ec46-4f43-bd76-d89747851545","","6602","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>hear something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","hear something","take a walk","see something","<p style=""font-size: 20px;"">The ability to <strong>see something</strong></p>","","","","","",""
"","","","","","html-button-response","11","2.0.0","60439","0389D966F94745A689A95056F59F4C47","c84d584a-0a2e-475d-9424-2572f16faeb1","6ff407c9-ec46-4f43-bd76-d89747851545","","13730","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>jump up and down</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","jump up and down","think about something","sit down","<p style=""font-size: 20px;"">The ability to <strong>sit down</strong></p>","","","","","",""
"","","","","","html-button-response","12","2.0.0","62336","0389D966F94745A689A95056F59F4C47","c84d584a-0a2e-475d-9424-2572f16faeb1","6ff407c9-ec46-4f43-bd76-d89747851545","","1895","<p style=""font-size: 25px;"">For this question, please select ""The ability to <strong>choose what to do</strong>""</p>","0","","attention_check","","","","The ability to choose what to do","choose what to do","","","","",""
"","","","","","html-button-response","13","2.0.0","71013","0389D966F94745A689A95056F59F4C47","c84d584a-0a2e-475d-9424-2572f16faeb1","6ff407c9-ec46-4f43-bd76-d89747851545","","8676","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>choose what to do</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","choose what to do","feel scared","remember something","<p style=""font-size: 20px;"">The ability to <strong>remember something</strong></p>","","","","","",""
"","","","","","html-button-response","14","2.0.0","75131","0389D966F94745A689A95056F59F4C47","c84d584a-0a2e-475d-9424-2572f16faeb1","6ff407c9-ec46-4f43-bd76-d89747851545","","4117","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>reach for something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","reach for something","become hungry","kick something","<p style=""font-size: 20px;"">The ability to <strong>kick something</strong></p>","","","","","",""
"","","","","","html-button-response","15","2.0.0","76455","0389D966F94745A689A95056F59F4C47","c84d584a-0a2e-475d-9424-2572f16faeb1","6ff407c9-ec46-4f43-bd76-d89747851545","","1322","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>think about something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","think about something","take a walk","remember something","<p style=""font-size: 20px;"">The ability to <strong>remember something</strong></p>","","","","","",""
"","","","","","html-button-response","16","2.0.0","79640","0389D966F94745A689A95056F59F4C47","c84d584a-0a2e-475d-9424-2572f16faeb1","6ff407c9-ec46-4f43-bd76-d89747851545","","3184","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>get tired</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","get tired","jump up and down","feel scared","<p style=""font-size: 20px;"">The ability to <strong>feel scared</strong></p>","","","","","",""
"","","","","","html-button-response","17","2.0.0","80857","0389D966F94745A689A95056F59F4C47","c84d584a-0a2e-475d-9424-2572f16faeb1","6ff407c9-ec46-4f43-bd76-d89747851545","","1216","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>sit down</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","sit down","experience pain","jump up and down","<p style=""font-size: 20px;"">The ability to <strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","18","2.0.0","83838","0389D966F94745A689A95056F59F4C47","c84d584a-0a2e-475d-9424-2572f16faeb1","6ff407c9-ec46-4f43-bd76-d89747851545","","2980","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>experience pain</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","experience pain","kick something","feel scared","<p style=""font-size: 20px;"">The ability to <strong>feel scared</strong></p>","","","","","",""
"","","","","","instructions","19","2.0.0","87897","0389D966F94745A689A95056F59F4C47","c84d584a-0a2e-475d-9424-2572f16faeb1","6ff407c9-ec46-4f43-bd76-d89747851545","","4058","","","[{""page_index"":0,""viewing_time"":4058}]","","","","","","","","","","",""
"","","","","","survey-html-form","20","2.0.0","158065","0389D966F94745A689A95056F59F4C47","c84d584a-0a2e-475d-9424-2572f16faeb1","6ff407c9-ec46-4f43-bd76-d89747851545","demographics_survey","70165","","{""feedback"":""I guess I just grouped like actions together (feeling things, movement). Sometimes this wasn't perfect, like a deaf creature might still be able to see, so not all things had a 1-to-1 logical assumption that could be made, but..."",""age"":""38"",""gender"":""Non-binary"",""other_gender"":"""",""race"":""Asian"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","I guess I just grouped like actions together (feeling things, movement). Sometimes this wasn't perfect, like a deaf creature might still be able to see, so not all things had a 1-to-1 logical assumption that could be made, but...","38","Non-Hispanic","Non-binary","Asian"
