"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","similarity_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"","","","","","html-button-response","10","2.0.0","94723","ED9A8849B97549E7B49FF01230BC550F","c83949f5-df19-49b9-aff0-a96f9fd571e6","6ff407c9-ec46-4f43-bd76-d89747851545","","2970","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>get sick</strong>?</p>","0","","intervention","get sick","see something","get tired","<p style=""font-size: 20px;"">I would make them <strong>get tired</strong></p>","","","","","",""
"","","","","","html-button-response","11","2.0.0","97171","ED9A8849B97549E7B49FF01230BC550F","c83949f5-df19-49b9-aff0-a96f9fd571e6","6ff407c9-ec46-4f43-bd76-d89747851545","","2447","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>get tired</strong>?</p>","1","","intervention","get tired","jump up and down","feel scared","<p style=""font-size: 20px;"">I would make them <strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","12","2.0.0","98827","ED9A8849B97549E7B49FF01230BC550F","c83949f5-df19-49b9-aff0-a96f9fd571e6","6ff407c9-ec46-4f43-bd76-d89747851545","","1654","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>think about something</strong>?</p>","0","","intervention","think about something","take a walk","remember something","<p style=""font-size: 20px;"">I would make them <strong>remember something</strong></p>","","","","","",""
"","","","","","html-button-response","13","2.0.0","102048","ED9A8849B97549E7B49FF01230BC550F","c83949f5-df19-49b9-aff0-a96f9fd571e6","6ff407c9-ec46-4f43-bd76-d89747851545","","3220","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>reach for something</strong>?</p>","0","","intervention","reach for something","become hungry","kick something","<p style=""font-size: 20px;"">I would make them <strong>kick something</strong></p>","","","","","",""
"","","","","","html-button-response","14","2.0.0","104783","ED9A8849B97549E7B49FF01230BC550F","c83949f5-df19-49b9-aff0-a96f9fd571e6","6ff407c9-ec46-4f43-bd76-d89747851545","","2734","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>experience pain</strong>?</p>","1","","intervention","experience pain","kick something","feel scared","<p style=""font-size: 20px;"">I would make them <strong>kick something</strong></p>","","","","","",""
"","","","","","html-button-response","15","2.0.0","109043","ED9A8849B97549E7B49FF01230BC550F","c83949f5-df19-49b9-aff0-a96f9fd571e6","6ff407c9-ec46-4f43-bd76-d89747851545","","4259","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>sit down</strong>?</p>","0","","intervention","sit down","experience pain","jump up and down","<p style=""font-size: 20px;"">I would make them <strong>experience pain</strong></p>","","","","","",""
"","","","","","html-button-response","16","2.0.0","116087","ED9A8849B97549E7B49FF01230BC550F","c83949f5-df19-49b9-aff0-a96f9fd571e6","6ff407c9-ec46-4f43-bd76-d89747851545","","7044","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>hear something</strong>?</p>","0","","intervention","hear something","take a walk","see something","<p style=""font-size: 20px;"">I would make them <strong>see something</strong></p>","","","","","",""
"","","","","","html-button-response","17","2.0.0","118809","ED9A8849B97549E7B49FF01230BC550F","c83949f5-df19-49b9-aff0-a96f9fd571e6","6ff407c9-ec46-4f43-bd76-d89747851545","","2721","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>kick something</strong>?</p>","0","","intervention","kick something","think about something","jump up and down","<p style=""font-size: 20px;"">I would make them <strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","18","2.0.0","121274","ED9A8849B97549E7B49FF01230BC550F","c83949f5-df19-49b9-aff0-a96f9fd571e6","6ff407c9-ec46-4f43-bd76-d89747851545","","2464","<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>see something</strong>?</p>","0","","intervention","see something","take a walk","hear something","<p style=""font-size: 20px;"">I would make them <strong>hear something</strong></p>","","","","","",""
"","","","","","instructions","19","2.0.0","147212","ED9A8849B97549E7B49FF01230BC550F","c83949f5-df19-49b9-aff0-a96f9fd571e6","6ff407c9-ec46-4f43-bd76-d89747851545","","25937","","","[{""page_index"":0,""viewing_time"":25937}]","","","","","","","","","","",""
"","","","","","survey-html-form","20","2.0.0","185085","ED9A8849B97549E7B49FF01230BC550F","c83949f5-df19-49b9-aff0-a96f9fd571e6","6ff407c9-ec46-4f43-bd76-d89747851545","demographics_survey","37872","","{""feedback"":""I tried to pick which made the most sense to me."",""age"":""30"",""gender"":""Male"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","I tried to pick which made the most sense to me.","30","Non-Hispanic","Male","White"
