"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","similarity_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"","","","","","html-button-response","10","2.0.0","67859","9F5CDA1CC5694A4D846C6F6466246681","b0612a73-6844-4543-8628-d38b284147a1","6ff407c9-ec46-4f43-bd76-d89747851545","","4500","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>get sick</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","get sick","see something","get tired","<p style=""font-size: 20px;"">The ability to <strong>get tired</strong></p>","","","","","",""
"","","","","","html-button-response","11","2.0.0","70817","9F5CDA1CC5694A4D846C6F6466246681","b0612a73-6844-4543-8628-d38b284147a1","6ff407c9-ec46-4f43-bd76-d89747851545","","2957","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>become hungry</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","become hungry","take a walk","experience pain","<p style=""font-size: 20px;"">The ability to <strong>experience pain</strong></p>","","","","","",""
"","","","","","html-button-response","12","2.0.0","73453","9F5CDA1CC5694A4D846C6F6466246681","b0612a73-6844-4543-8628-d38b284147a1","6ff407c9-ec46-4f43-bd76-d89747851545","","2635","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>kick something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","kick something","think about something","jump up and down","<p style=""font-size: 20px;"">The ability to <strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","13","2.0.0","77022","9F5CDA1CC5694A4D846C6F6466246681","b0612a73-6844-4543-8628-d38b284147a1","6ff407c9-ec46-4f43-bd76-d89747851545","","3568","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>remember something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","remember something","take a walk","think about something","<p style=""font-size: 20px;"">The ability to <strong>think about something</strong></p>","","","","","",""
"","","","","","html-button-response","14","2.0.0","85768","9F5CDA1CC5694A4D846C6F6466246681","b0612a73-6844-4543-8628-d38b284147a1","6ff407c9-ec46-4f43-bd76-d89747851545","","8745","<p style=""font-size: 25px;"">For this question, please select ""The ability to <strong>choose what to do</strong>""</p>","0","","attention_check","","","","The ability to choose what to do","choose what to do","","","","",""
"","","","","","html-button-response","15","2.0.0","89282","9F5CDA1CC5694A4D846C6F6466246681","b0612a73-6844-4543-8628-d38b284147a1","6ff407c9-ec46-4f43-bd76-d89747851545","","3513","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>experience pain</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0","","similarity","experience pain","kick something","feel scared","<p style=""font-size: 20px;"">The ability to <strong>feel scared</strong></p>","","","","","",""
"","","","","","html-button-response","16","2.0.0","92226","9F5CDA1CC5694A4D846C6F6466246681","b0612a73-6844-4543-8628-d38b284147a1","6ff407c9-ec46-4f43-bd76-d89747851545","","2944","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>take a walk</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","take a walk","think about something","jump up and down","<p style=""font-size: 20px;"">The ability to <strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","17","2.0.0","94639","9F5CDA1CC5694A4D846C6F6466246681","b0612a73-6844-4543-8628-d38b284147a1","6ff407c9-ec46-4f43-bd76-d89747851545","","2412","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>jump up and down</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","jump up and down","think about something","sit down","<p style=""font-size: 20px;"">The ability to <strong>sit down</strong></p>","","","","","",""
"","","","","","html-button-response","18","2.0.0","97289","9F5CDA1CC5694A4D846C6F6466246681","b0612a73-6844-4543-8628-d38b284147a1","6ff407c9-ec46-4f43-bd76-d89747851545","","2649","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>feel scared</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1","","similarity","feel scared","see something","become hungry","<p style=""font-size: 20px;"">The ability to <strong>become hungry</strong></p>","","","","","",""
"","","","","","instructions","19","2.0.0","101627","9F5CDA1CC5694A4D846C6F6466246681","b0612a73-6844-4543-8628-d38b284147a1","6ff407c9-ec46-4f43-bd76-d89747851545","","4337","","","[{""page_index"":0,""viewing_time"":4337}]","","","","","","","","","","",""
"","","","","","survey-html-form","20","2.0.0","139610","9F5CDA1CC5694A4D846C6F6466246681","b0612a73-6844-4543-8628-d38b284147a1","6ff407c9-ec46-4f43-bd76-d89747851545","demographics_survey","37982","","{""feedback"":""How similar they seemed, whether abilities seemed related."",""age"":""32"",""gender"":""Male"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","How similar they seemed, whether abilities seemed related.","32","Non-Hispanic","Male","White"
